tanggal,Philip_5Y,Philip_10Y,India_5Y,India_10Y,Brazil_5Y,Brazil_10Y,Turki_5Y,Turki_10Y,Mexico_5Y,Mexico_10Y,Malaysia_5Y,Malaysia_10Y,Thailand_5Y,Thailand_10Y,China_5Y,China_10Y,South_Africa_5Y,South_Africa_10Y,Argentina_5Y,Argentina_10Y,Colombia_5Y,Colombia_10Y,Indonesia_5Y,Indonesia_10Y
2022-10-25,138.03,188.645,164.78,216.64,282.45,373.66,689.87,643.345,169.965,247.23,116.25,157.045,93.52,131.575,128.795,162.825,317.845,399.19,4608.89,4608.73,371.7,453.945,152.015,220.13
2022-10-26,127.79,177.155,161.92,213.625,284.55,376.135,673.645,624.3,167.21,244.095,109.175,149.205,88.475,113.925,118.465,151.925,299.45,392.595,4595.77,4595.24,359.9,441.67,141.285,207.565
2022-10-27,127.22,186.425,154.43,205.875,282.935,374.81,671.14,629.45,160.645,237.885,107.64,148.22,87.105,112.535,115.415,148.765,304.73,397.71,4600.62,4599.36,342.855,424.29,139.07,205.195
2022-10-28,123.61,182.16,147.24,197.885,278.41,369.86,657.885,617.62,159.87,237.02,104.15,147.775,85.62,110.95,119.555,153.245,298.46,390.9,4518.53,4517.29,337.425,418.62,133.36,198.41
2022-10-31,128.12,189.025,145.07,195.25,277.04,368.32,661.375,615.715,162.22,239.545,107.545,151.555,87.925,114.97,126.145,160.135,303.99,394.65,4624.04,4621.14,354.95,436.56,140.925,214.19
2022-11-01,124.71,184.975,142.47,192.1,264.025,354.01,653.55,609.735,158.83,237.52,103.78,147.23,87.28,114.275,121.96,155.725,300.585,391.145,4568.33,4566.12,353.665,437.875,136.48,208.775
2022-11-02,123.845,183.855,140.175,189.585,267.51,359.7,655.065,602.605,159.105,237.745,101.435,144.46,86.745,113.67,114.2,147.4,299.47,389.68,4566.44,4564.31,363.21,447.665,137.35,209.77
2022-11-03,131.08,192.425,139.29,188.695,271.16,358.44,664.39,614.065,164.48,244.045,107.3,148.63,90.985,118.235,117.585,151.705,314.08,406.46,4768.44,4767.07,377.74,462.415,142.29,215.65
2022-11-04,124.24,184.24,147.38,209.47,259.61,345.695,633.865,588.295,157.995,236.18,100.83,143.765,87.895,114.895,102.295,135.245,296.905,387.755,4699.28,4697.72,367.575,450.78,133.815,205.24
2022-11-07,114.305,172.195,142.83,203.85,257.285,343.12,621.425,577.905,149.375,225.635,97.03,139.3,82.21,108.67,95.105,127.33,290.87,381.4,4566.4,4563.01,349.16,431.575,124.58,193.755
2022-11-08,111.55,168.785,134.6,194.77,260.06,351.43,614.105,571.525,145.74,223.84,89.16,131.7,82.24,108.685,91.27,123.06,286.11,376.065,4511.7,4507.28,336.0,418.51,121.4,188.46
2022-11-09,114.775,172.885,127.465,186.215,269.515,362.36,621.08,576.615,156.2,236.75,92.7,138.65,83.85,110.49,93.825,125.96,289.135,379.78,4558.77,4554.31,340.15,423.17,125.705,194.025
2022-11-10,101.025,156.075,126.67,185.205,273.87,365.495,571.385,534.295,136.49,210.465,93.945,136.885,77.575,103.62,97.08,129.55,257.725,344.995,11102.32,36105.42,301.015,381.685,125.995,194.38
2022-11-11,96.94,151.295,130.4,189.825,269.065,359.875,558.245,522.66,133.93,207.205,74.215,115.58,71.945,97.51,79.21,109.98,245.87,331.995,4223.23,4216.35,295.77,375.85,105.25,168.95
2022-11-14,96.47,150.68,110.495,165.735,258.225,347.66,564.965,529.065,133.5,206.615,72.53,115.415,72.06,97.61,75.04,108.93,246.66,333.5,9418.62,29998.4,290.245,369.835,102.535,165.445
2022-11-15,95.35,149.245,110.37,165.675,251.21,342.335,555.405,520.89,132.125,209.39,75.45,119.115,72.01,97.55,76.465,110.61,238.785,331.06,8690.64,32935.11,285.945,369.485,101.775,164.435
2022-11-16,98.35,153.065,107.55,162.24,260.25,349.73,574.595,536.85,138.0,216.975,77.81,122.82,72.305,97.885,78.42,112.935,247.9,341.62,7820.91,26529.6,296.21,380.7,106.76,170.925
2022-11-17,105.7,162.38,108.65,163.795,267.255,357.7,605.25,569.72,139.97,219.63,85.19,132.255,75.05,100.995,84.315,119.915,268.09,360.03,8137.47,29885.6,301.91,386.955,114.875,181.445
2022-11-18,102.61,158.455,118.99,173.99,272.595,365.545,588.74,553.0,139.81,219.295,81.775,127.905,73.9,99.675,79.435,114.2,260.985,350.06,8602.34,32301.82,303.475,388.505,111.095,176.55
2022-11-21,105.58,162.015,115.65,169.9,265.14,354.545,592.835,556.335,137.6,214.805,84.7,131.49,76.465,102.46,84.16,119.65,269.31,359.085,8773.13,32643.95,304.035,388.83,112.745,178.49
2022-11-22,101.91,157.46,119.905,175.07,263.125,352.22,565.16,532.68,132.625,208.48,82.195,128.345,74.465,100.25,81.12,116.115,261.64,350.475,8373.94,28765.15,296.45,380.565,109.52,174.385
2022-11-23,97.765,152.43,119.52,174.565,262.265,351.49,554.305,521.12,128.15,204.88,80.015,125.71,68.905,94.13,76.53,110.815,249.105,334.11,8029.63,27101.64,290.125,373.95,104.335,167.955
2022-11-24,93.9,154.87,111.375,164.775,258.65,350.065,530.535,500.775,125.63,203.355,75.855,120.525,65.67,90.55,75.0,109.05,249.265,336.54,8373.94,27999.65,286.15,371.145,100.065,162.585
2022-11-25,91.15,151.265,107.515,160.075,262.535,353.855,534.395,504.04,126.03,203.87,73.16,116.195,64.525,89.255,73.39,107.155,240.135,330.575,7776.14,25793.46,286.08,371.065,95.41,156.585
2022-11-28,93.88,154.9,101.69,152.725,266.44,358.9,537.815,512.68,131.27,210.715,77.72,121.975,67.905,93.04,83.65,119.275,245.355,350.475,7775.69,26321.3,298.495,384.7,99.035,161.32
2022-11-29,90.86,150.895,102.52,153.975,256.705,347.79,531.97,510.355,130.73,209.935,73.285,116.395,63.54,88.165,78.465,113.245,243.655,334.61,7343.42,23231.21,294.05,379.64,93.53,154.175
2022-11-30,90.635,150.455,99.865,158.415,247.745,337.5,526.7,507.79,126.835,204.74,73.195,117.415,60.135,84.62,77.61,112.405,244.45,334.565,6662.78,18462.95,286.75,371.515,91.49,159.92
2022-12-01,87.78,146.985,99.41,157.85,241.635,336.385,512.54,495.945,124.935,202.695,71.66,115.64,57.65,81.835,75.81,110.425,274.045,368.855,6433.31,18188.71,276.47,360.195,87.45,154.715
2022-12-02,92.045,152.63,94.165,151.285,235.05,325.275,511.02,507.64,123.15,201.45,74.87,119.775,57.55,81.74,76.795,111.58,266.78,360.4,6374.68,9987.86,268.095,350.785,91.58,160.43
2022-12-05,92.39,153.06,98.15,156.415,245.42,336.98,512.81,502.405,134.56,216.29,74.735,118.775,58.165,82.43,75.865,110.475,260.755,344.26,6910.37,11049.14,275.94,359.9,94.07,163.805
2022-12-06,100.765,164.0,96.92,154.68,250.355,342.96,533.195,531.75,139.24,218.515,80.145,125.575,60.8,85.42,78.92,114.04,272.285,361.66,7509.06,11970.66,282.555,367.165,102.71,175.54
2022-12-07,104.705,169.07,103.94,163.865,246.915,338.88,536.145,534.47,136.125,213.16,80.14,124.94,60.45,85.025,76.43,111.12,268.41,363.105,6977.56,11071.63,281.415,364.255,105.185,178.835
2022-12-08,102.705,166.65,111.525,173.69,241.92,334.09,532.43,528.615,130.745,206.555,79.505,124.25,60.475,85.1,75.41,109.99,264.99,355.635,6876.38,11028.4,273.44,355.8,102.605,175.565
2022-12-09,99.31,162.165,109.655,171.185,239.77,331.47,524.66,521.81,129.88,205.33,76.775,120.78,58.55,82.87,74.515,108.88,265.53,356.07,6896.75,10978.27,269.1,350.935,99.77,171.63
2022-12-12,99.04,161.575,106.82,167.375,246.345,337.825,521.035,515.95,129.2,205.285,76.255,119.965,59.01,83.3,74.08,108.24,269.295,355.7,6523.47,10253.96,270.68,353.77,99.55,171.045
2022-12-13,90.225,150.13,106.69,167.22,246.47,337.935,490.385,488.475,121.785,195.815,70.875,113.22,55.76,79.6,69.04,102.3,253.24,342.35,5844.14,8973.26,264.49,346.98,90.38,158.64
2022-12-14,89.16,148.835,102.805,162.285,249.06,341.045,515.795,510.43,122.19,196.47,71.17,113.66,55.845,79.695,69.525,102.91,254.08,344.26,6177.55,9721.39,266.11,348.94,90.39,158.79
2022-12-15,94.8,156.275,97.945,156.215,252.03,344.35,523.145,522.385,126.8,202.38,74.44,117.815,58.745,83.05,73.515,107.675,261.66,351.825,6273.88,9964.12,270.445,353.61,96.62,167.35
2022-12-16,100.22,163.375,100.115,158.91,259.36,352.65,536.72,534.285,133.155,210.53,80.575,125.54,60.285,84.805,76.33,110.995,271.81,363.175,6557.29,10499.99,281.415,365.585,102.23,174.99
2022-12-19,100.48,163.59,106.78,167.37,264.55,358.26,536.655,530.765,134.91,212.595,79.07,123.595,64.275,89.285,77.085,111.815,265.24,351.35,6416.76,10304.39,283.89,368.04,102.68,175.455
2022-12-20,102.61,166.215,106.745,167.205,261.885,355.08,539.525,533.35,135.805,213.565,82.12,127.295,61.94,86.6,77.705,112.48,270.135,356.565,6441.43,10258.58,284.545,368.58,104.28,177.44
2022-12-21,99.17,161.59,116.35,179.305,253.93,341.805,520.25,516.295,130.82,207.045,79.43,122.31,64.65,89.61,77.085,111.66,258.69,343.675,6429.47,10181.31,278.02,361.205,101.72,173.785
2022-12-22,100.02,162.69,116.255,179.15,256.585,344.77,518.71,514.99,131.88,208.4,80.58,123.725,60.38,84.79,76.305,110.745,257.11,341.935,6301.56,9951.66,280.86,364.3,101.25,173.155
2022-12-23,98.55,160.72,109.705,170.895,253.33,345.025,518.49,514.65,131.27,207.71,79.35,122.175,63.25,88.04,75.595,110.48,253.095,337.225,6278.43,9861.62,277.295,360.665,101.535,173.46
2022-12-26,96.945,158.265,107.84,168.45,249.195,339.965,518.41,514.5,128.55,204.015,78.2,120.465,62.23,86.735,74.5,108.95,251.77,335.62,6416.76,9778.27,272.775,355.405,99.875,170.785
2022-12-27,97.025,158.35,107.69,168.325,254.225,345.755,518.6,514.715,130.94,207.07,78.145,120.185,62.265,86.765,74.445,108.69,252.345,336.275,6263.86,9831.94,277.05,360.075,99.965,170.89
2022-12-28,96.04,156.995,106.665,166.825,256.005,347.71,517.95,514.415,130.775,206.79,77.995,119.94,64.155,88.85,74.59,108.97,255.9,340.18,6283.15,9851.73,276.56,359.525,99.475,170.135
2022-12-29,98.135,159.585,105.585,165.47,254.075,345.3,510.69,507.88,129.075,204.48,80.015,122.355,64.045,88.685,73.77,107.95,251.37,334.94,6285.52,9886.92,273.915,356.425,101.14,172.23
2022-12-30,100.53,162.835,107.76,168.22,254.16,346.635,510.175,519.315,129.795,206.005,81.855,124.565,65.625,91.525,75.05,109.74,250.13,342.0,6278.89,9883.32,274.0,357.8,103.615,173.25
2023-01-02,99.895,161.86,106.81,166.885,254.065,346.32,510.14,519.325,129.115,204.875,81.435,123.95,65.22,90.985,74.66,109.2,250.8,342.03,6251.8,9794.72,273.895,357.475,102.96,172.205
2023-01-03,96.155,157.05,106.665,166.755,258.87,350.475,506.295,515.03,133.93,210.44,76.84,118.35,57.78,82.54,70.61,104.425,244.625,335.19,6071.72,7811.57,268.985,353.735,97.29,164.755
2023-01-04,95.465,156.485,102.67,161.68,258.425,350.645,510.31,518.4,135.68,213.09,75.5,116.9,56.55,81.2,69.58,103.345,243.63,334.515,5926.04,7570.26,264.195,349.125,96.86,164.585
2023-01-05,96.265,157.52,102.73,162.06,261.355,352.26,528.63,534.935,137.7,216.165,76.845,119.755,58.455,83.43,66.25,105.665,252.06,340.585,6014.97,7283.46,273.86,354.635,96.96,164.705
2023-01-06,95.0,155.795,103.1,162.465,249.175,338.445,526.9,539.08,132.7,209.75,75.855,118.475,56.96,81.71,61.03,99.015,251.105,343.485,5803.78,6890.56,271.06,351.4,94.61,161.485
2023-01-09,88.7,147.825,103.96,163.585,250.275,340.025,517.545,532.66,129.04,205.385,70.49,111.935,51.675,75.635,58.45,96.25,239.35,332.745,5460.89,6342.05,266.88,347.2,89.855,155.39
2023-01-10,93.105,153.575,98.305,156.44,251.185,340.94,539.91,557.685,131.95,209.04,72.47,115.97,52.41,76.495,59.745,97.915,247.41,343.605,5412.67,6254.62,272.945,354.72,94.165,161.17
2023-01-11,91.2,150.95,100.25,158.775,247.26,342.015,539.26,556.61,128.835,208.755,71.5,113.52,52.81,78.39,56.21,95.78,240.435,335.09,5070.73,5824.37,270.895,355.25,92.45,160.69
2023-01-12,89.135,148.345,100.17,158.815,242.73,336.98,544.34,556.965,126.65,206.05,69.535,112.085,52.805,78.425,53.59,92.37,242.275,336.91,4812.91,5361.3,265.925,349.925,88.76,155.815
2023-01-13,88.745,147.915,98.035,155.995,241.18,335.355,554.68,566.77,125.335,204.47,68.265,110.505,48.775,73.645,53.41,92.175,245.51,350.475,4849.1,5422.27,265.735,349.85,87.86,154.685
2023-01-16,89.03,148.2,96.06,153.375,240.665,333.825,564.47,575.51,124.315,202.835,68.33,111.915,50.605,75.79,53.12,91.715,250.355,346.655,4836.51,5300.64,265.175,348.265,88.19,155.055
2023-01-17,88.065,146.965,95.92,153.265,243.3,336.83,565.23,581.755,125.65,204.57,67.765,111.23,48.855,73.715,52.24,90.57,255.83,352.19,4456.39,5078.54,269.785,353.3,86.865,153.255
2023-01-18,87.305,145.83,94.56,151.46,239.445,330.84,553.49,563.725,122.595,200.435,67.045,110.2,49.765,74.77,51.63,89.675,253.705,345.705,4205.27,4654.89,264.8,347.6,85.56,151.315
2023-01-19,90.42,150.21,92.015,148.285,246.54,338.83,565.055,579.655,124.35,203.095,66.3,109.41,49.27,74.255,52.415,90.915,264.125,358.945,4610.49,4577.52,269.21,351.925,89.395,156.915
2023-01-20,88.825,148.085,95.01,152.1,247.42,341.145,561.27,580.325,123.455,204.575,65.595,108.47,47.8,72.47,51.54,89.705,261.065,357.28,4667.37,5093.68,266.965,353.525,87.425,154.21
2023-01-23,88.09,146.755,93.96,150.635,244.715,342.62,548.545,567.255,121.37,201.615,64.84,107.365,47.39,71.825,50.945,88.79,253.21,349.58,4542.85,4776.43,263.93,349.915,86.7,152.82
2023-01-24,87.165,146.065,93.87,150.525,241.25,338.6,552.35,574.11,121.395,201.615,64.275,106.88,46.885,71.47,50.49,88.385,257.88,357.265,4500.81,4848.61,262.665,348.495,85.795,152.09
2023-01-25,87.635,146.75,93.99,150.745,242.415,339.97,557.435,579.625,122.175,202.695,65.55,108.55,47.8,72.47,51.54,89.705,259.55,356.235,4473.24,4614.95,262.62,346.01,86.63,153.315
2023-01-26,86.09,144.7,92.905,149.39,237.975,332.99,556.28,570.865,119.74,197.53,64.775,107.525,47.635,72.395,49.785,87.485,256.675,351.97,4495.44,4649.39,260.145,346.255,85.19,151.35
2023-01-27,84.425,142.39,92.04,148.215,231.145,324.905,554.425,574.915,116.26,192.975,62.495,104.47,45.245,69.475,48.645,85.86,252.07,350.375,4471.71,4624.98,262.42,348.52,82.8,147.915
2023-01-30,87.16,153.17,90.04,145.515,233.565,327.675,561.8,578.535,119.215,196.84,65.9,108.94,48.665,73.605,51.96,90.375,256.88,352.495,4448.38,4637.79,268.3,354.985,86.835,153.475
2023-01-31,90.16,157.255,91.865,147.895,231.385,326.185,551.215,572.255,119.435,197.1,67.645,111.18,47.295,71.955,53.785,90.265,255.62,354.77,4406.24,4482.4,266.575,353.045,87.905,154.905
2023-02-01,85.1,150.29,95.075,152.09,227.445,321.435,534.58,555.155,117.98,195.09,65.33,108.17,50.12,75.365,52.45,88.5,247.795,347.415,4364.14,4418.98,263.43,349.35,83.98,149.48
2023-02-02,79.95,143.31,92.18,148.41,214.88,307.06,509.795,529.1,106.81,180.565,61.89,103.755,44.095,68.165,49.125,84.18,234.325,330.645,4078.58,4572.26,247.685,332.19,77.98,141.335
2023-02-03,82.13,146.4,87.31,142.0,222.71,318.155,524.91,551.415,109.535,184.28,59.635,100.825,45.93,70.415,51.4,87.21,244.51,342.59,4205.2,3912.29,254.265,339.64,81.1,145.745
2023-02-06,86.53,152.27,86.33,140.64,229.935,326.175,545.905,570.67,113.375,191.775,62.64,104.655,47.18,71.855,56.435,93.745,252.03,350.665,4539.92,4052.9,263.72,349.7,84.605,150.38
2023-02-07,88.125,154.35,91.08,146.92,227.23,322.82,544.61,568.88,111.125,188.64,64.78,107.41,46.9,71.51,56.77,94.135,253.165,352.645,4707.96,4503.64,259.425,344.76,86.275,152.57
2023-02-08,88.335,154.55,93.08,149.39,230.31,326.26,544.425,568.14,116.23,195.38,64.725,107.285,46.88,71.445,57.12,94.545,252.44,350.625,4789.38,4726.88,263.71,349.35,87.22,153.76
2023-02-09,88.69,155.205,91.42,147.315,234.26,331.095,544.165,568.205,118.825,199.005,65.16,107.925,46.765,71.345,59.095,97.18,248.585,345.735,4891.93,4678.48,266.205,352.345,88.47,155.645
2023-02-10,92.515,160.3,92.99,149.26,234.355,331.01,554.21,581.445,120.5,201.085,67.15,110.46,47.535,72.245,61.32,99.99,257.005,355.495,5108.55,5554.3,272.95,359.545,91.065,159.065
2023-02-13,93.525,161.48,96.975,154.28,229.45,321.74,568.335,587.175,118.49,198.205,67.67,110.975,47.97,72.72,62.195,101.0,255.29,355.54,5085.61,5512.29,272.105,358.275,91.595,159.575
2023-02-14,90.75,157.795,99.78,157.955,227.055,319.06,565.525,588.74,115.75,194.65,66.61,109.635,46.86,71.395,61.91,96.45,251.33,349.105,4876.97,5484.24,270.23,356.28,90.01,157.51
2023-02-15,91.1,158.25,96.87,154.25,221.82,312.995,567.745,590.115,113.425,191.525,67.31,110.54,48.615,73.52,62.745,97.47,250.075,347.6,4913.69,5252.68,272.66,358.88,90.87,158.655
2023-02-16,89.725,156.235,97.8,155.48,222.56,315.805,564.96,587.275,113.965,192.08,67.1,110.2,47.845,72.57,61.905,96.385,252.715,352.46,5001.92,5381.76,276.465,362.745,90.72,158.295
2023-02-17,92.985,160.505,96.555,153.685,230.55,324.8,569.585,591.335,118.275,197.63,69.095,112.65,48.55,73.34,64.615,99.63,258.43,358.765,5214.25,5653.01,292.365,379.82,94.905,163.785
2023-02-20,93.77,161.6,99.6,156.69,223.66,313.21,571.26,592.055,114.615,191.715,69.59,113.295,49.785,74.815,64.985,100.07,259.45,357.66,5206.12,5662.42,283.595,368.67,94.995,163.975
2023-02-21,99.95,169.97,101.715,159.45,240.415,334.075,583.495,603.4,123.23,203.105,75.565,120.985,52.475,78.055,73.315,110.31,268.04,369.495,5426.43,6168.36,299.445,385.81,101.72,173.015
2023-02-22,98.79,168.15,103.7,161.81,236.23,327.28,583.53,601.39,118.68,199.16,74.845,117.87,53.615,79.33,72.44,109.115,264.2,365.44,5250.77,6208.46,294.245,379.805,100.72,171.385
2023-02-23,93.67,161.385,108.37,167.745,232.595,323.26,567.255,586.74,114.74,194.025,71.035,113.165,51.765,77.16,69.665,105.82,257.575,357.62,4885.45,5840.4,287.23,372.37,95.745,164.875
2023-02-24,92.965,160.435,102.805,160.8,237.08,328.305,579.1,598.6,118.21,198.63,70.755,115.315,51.465,76.8,73.52,110.5,266.435,366.195,4875.92,5832.44,289.72,374.98,98.035,167.955
2023-02-27,91.545,158.45,100.77,158.195,232.44,322.92,567.59,584.075,115.955,195.0,70.935,115.5,49.05,73.905,71.3,104.695,257.325,357.57,4960.66,5521.82,283.74,368.405,93.76,162.18
2023-02-28,90.42,156.975,100.8,158.225,230.82,321.145,565.51,585.615,116.045,195.17,70.28,114.7,47.64,72.22,71.155,106.675,258.2,357.14,5019.8,5331.86,286.52,378.135,91.965,161.44
2023-03-01,87.76,153.275,99.61,156.705,226.95,316.52,549.07,567.58,114.065,192.42,68.995,112.99,51.465,76.8,68.305,103.23,247.925,348.26,5164.79,5131.49,282.865,373.87,90.7,159.61
2023-03-02,88.98,154.9,96.86,153.18,226.985,319.93,553.36,570.165,113.905,192.17,68.745,112.655,47.925,72.53,69.015,104.07,252.5,353.54,5385.77,5761.99,284.865,376.08,91.925,161.25
2023-03-03,84.295,148.355,99.87,156.865,216.475,307.58,556.435,572.42,106.645,182.325,64.395,106.935,51.465,76.8,73.52,99.015,244.615,345.785,5165.0,5827.71,269.15,358.595,86.53,153.7
2023-03-06,84.065,148.165,98.025,154.605,210.125,300.33,524.845,546.505,103.735,178.52,62.92,106.295,44.195,68.005,64.225,98.29,237.605,337.76,4999.52,5359.34,257.975,346.35,86.22,153.4
2023-03-07,87.685,153.195,94.02,149.46,217.295,311.06,518.595,541.13,109.535,189.625,65.435,109.655,46.27,70.535,67.655,102.465,244.46,345.03,5129.04,5494.25,267.14,360.205,90.07,158.785
2023-03-08,92.825,160.2,94.22,165.285,218.565,312.495,515.435,539.345,110.69,191.04,69.38,114.825,47.71,72.285,70.24,105.59,246.115,347.715,5315.58,5839.77,273.585,367.3,94.805,165.285
2023-03-09,92.795,160.06,99.565,156.71,220.235,314.18,515.035,545.915,111.595,192.135,70.045,113.525,47.7,72.27,71.23,106.74,250.405,352.375,5436.17,5695.84,278.93,372.915,95.175,165.675
2023-03-10,97.365,166.375,99.805,156.88,228.005,323.51,525.15,550.08,116.945,196.885,73.3,117.74,49.275,74.155,74.29,110.435,262.125,366.305,5907.09,6376.85,290.3,385.915,100.08,172.495
2023-03-13,102.18,164.64,101.115,158.67,241.325,336.43,535.28,558.5,128.095,211.41,76.44,121.82,49.915,74.98,78.16,115.095,272.98,371.79,6333.69,6860.46,312.61,403.455,107.165,182.175
2023-03-14,102.9,166.185,98.44,156.82,237.125,330.925,535.205,556.36,126.03,205.755,77.145,122.775,50.0,75.38,76.91,114.015,268.935,368.21,6307.39,7873.26,310.305,399.86,107.355,174.38
2023-03-15,111.52,176.14,111.025,171.025,248.305,341.91,559.66,582.215,139.135,221.335,81.57,127.575,51.755,77.065,81.755,119.15,292.495,391.08,7066.96,8288.06,330.76,419.745,114.795,182.18
2023-03-16,103.47,166.47,110.28,170.08,241.83,335.405,534.575,567.725,132.37,211.03,74.7,117.14,49.14,74.055,78.64,115.71,282.205,380.64,6789.11,10042.46,323.745,411.75,105.48,170.92
2023-03-17,103.935,166.665,109.85,170.13,249.515,342.99,540.105,571.53,138.45,218.085,75.63,120.69,49.41,74.37,77.365,114.08,289.8,390.12,7883.4,11586.78,333.76,420.955,105.805,170.915
2023-03-20,114.98,170.26,118.56,172.985,261.745,368.85,549.565,570.4,146.77,234.33,84.45,122.125,51.15,72.625,83.83,115.095,307.885,399.53,8103.22,14092.27,351.365,463.63,117.605,176.65
2023-03-21,106.885,160.44,118.665,173.285,250.28,356.775,542.205,557.635,139.035,224.3,78.41,120.63,48.43,71.9,79.67,110.36,295.495,387.235,7691.81,11778.73,336.74,447.355,109.81,167.095
2023-03-22,102.775,160.835,115.09,168.925,244.605,338.31,546.545,564.975,136.325,220.425,77.17,120.335,47.73,68.615,79.245,109.79,294.955,390.81,8512.73,10786.29,326.98,435.76,104.775,160.66
2023-03-23,103.725,162.305,109.04,169.765,252.61,349.145,536.295,555.485,140.08,220.16,79.765,123.775,48.43,69.485,81.665,112.655,292.255,387.235,9019.21,12962.58,328.935,423.44,105.995,162.45
2023-03-24,109.4,169.5,109.49,170.075,250.865,347.225,542.81,564.985,139.485,219.435,84.38,128.59,53.995,75.945,85.92,117.505,304.185,398.5,9197.98,13329.33,329.28,423.96,111.405,169.175
2023-03-27,107.175,166.685,112.605,173.565,241.34,335.465,532.925,550.435,132.33,210.255,84.12,128.545,54.495,76.55,85.015,116.475,298.03,390.945,9039.29,11699.83,319.0,412.465,109.74,167.13
2023-03-28,105.065,163.865,120.54,183.605,241.055,334.825,536.315,556.14,131.34,208.76,82.605,126.345,53.465,78.97,82.145,113.145,299.03,394.33,8896.99,11358.86,317.79,410.795,107.065,163.655
