tanggal,0.08,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,39
2009-03-18,8.4406,9.2656,10.1072,10.8112,11.3721,11.8116,12.1573,12.4334,12.6589,12.8475,13.0087,13.1488,13.2721,13.3816,13.4791,13.5661,13.6437,13.7128,13.7741,13.8284,13.8764,13.9185,13.9556,13.9879,14.0162,14.0408,14.0621,14.0806,14.0966,14.1104,14.1223,,,,,,,,,,
2009-03-19,8.5035,9.2272,9.8921,10.4486,10.9142,11.3039,11.63,11.9029,12.1313,12.3224,12.4823,12.6162,12.7282,12.8219,12.9003,12.966,13.0209,13.0669,13.1054,13.1375,13.1645,13.187,13.2059,13.2217,13.2349,13.246,13.2552,13.263,13.2694,13.2749,13.2794,,,,,,,,,,
2009-03-20,8.5084,9.1713,9.7836,10.2989,10.7327,11.0977,11.405,11.6636,11.8812,12.0644,12.2186,12.3483,12.4575,12.5495,12.6268,12.6919,12.7467,12.7929,12.8317,12.8644,12.8919,12.915,12.9345,12.9509,12.9647,12.9763,12.9861,12.9943,13.0012,13.0071,13.012,,,,,,,,,,
2009-03-23,8.4521,9.1328,9.7653,10.2948,10.7333,11.0932,11.386,11.6222,11.8115,11.9622,12.0814,12.1754,12.2494,12.3077,12.354,12.3911,12.4215,12.4471,12.4694,12.4897,12.5089,12.5277,12.5467,12.5662,12.5866,12.608,12.6305,12.6542,12.679,12.7051,12.7322,,,,,,,,,,
2009-03-24,8.4586,9.0741,9.7247,10.2835,10.7338,11.0845,11.3535,11.5592,11.7182,11.8434,11.9448,12.0294,12.1024,12.167,12.2256,12.2795,12.3298,12.377,12.4214,12.4632,12.5025,12.5395,12.5741,12.6065,12.6367,12.6648,12.6908,12.7149,12.7371,12.7576,12.7764,,,,,,,,,,
2009-03-25,8.4083,9.3789,10.1156,10.6376,11.0223,11.3178,11.5533,11.7472,11.9105,12.0504,12.1715,12.2767,12.3684,12.4482,12.5176,12.5777,12.6296,12.6743,12.7126,12.7455,12.7734,12.7972,12.8173,12.8343,12.8487,12.8608,12.8709,12.8794,12.8865,12.8924,12.8974,,,,,,,,,,
2009-03-27,8.3537,9.4818,10.2569,10.7646,11.1227,11.3952,11.6161,11.803,11.965,12.107,12.2317,12.3409,12.436,12.5184,12.5892,12.6497,12.7012,12.7446,12.7811,12.8117,12.8372,12.8583,12.8758,12.8903,12.9021,12.9119,12.9199,12.9264,12.9317,12.936,12.9396,,,,,,,,,,
2009-03-30,8.2788,9.6744,10.5453,11.0853,11.4657,11.7629,12.0093,12.2179,12.3943,12.5416,12.6628,12.7609,12.839,12.9004,12.948,12.9845,13.0122,13.0331,13.0487,13.0602,13.0687,13.0749,13.0795,13.0828,13.0851,13.0868,13.088,13.0889,13.0895,13.09,13.0903,,,,,,,,,,
2009-03-31,8.2867,9.6594,10.4512,10.9419,11.3083,11.613,11.8757,12.1019,12.2937,12.4532,12.5838,12.6888,12.7723,12.8379,12.8889,12.9282,12.9584,12.9814,12.9988,13.0119,13.0218,13.0291,13.0346,13.0387,13.0418,13.044,13.0457,13.0469,13.0478,13.0485,13.0489,,,,,,,,,,
2009-04-01,8.2938,9.3315,10.0555,10.5498,10.9201,11.2198,11.4751,11.6983,11.8952,12.0689,12.2211,12.3535,12.4676,12.5652,12.648,12.7178,12.7762,12.8248,12.865,12.8982,12.9254,12.9476,12.9658,12.9805,12.9925,13.0021,13.0099,13.0162,13.0212,13.0252,13.0284,,,,,,,,,,
