tanggal,Malaysia,Mexico,Thailand,China,Indonesia,Philipina,India,South_Africa,Brazil,Turki,Argentina,USA,Chile,Colombia,German,Japan,Polandia,Portugal,Vietnam,Singapore,South_Korea,Ukraine,Australia,Hongkong,Shanghai,Indonesia_LQ45,SP_500,NASDAQ,FTSE,CAC_40
2025-11-18,1614.06,61984.45,1270.04,3939.813,8361.926,5756.66,84673.02,110391.9,156522.13,10728.6,2932664.0,46091.74,9809.37,2071.34,23180.53,48702.98,108437.9,5337.91,1659.92,4504.67,3953.62,458.79,8469.138,25930.03,4568.19,843.506,6617.32,22432.85,9552.3,7967.93
2025-11-19,1623.89,62080.58,1272.17,3946.742,8406.577,5813.71,85186.47,112019.3,155380.66,10903.91,2869724.0,46138.77,9873.59,2061.5,23162.92,48537.7,110230.9,5306.97,1649.0,4505.22,3929.51,458.79,8447.861,25830.65,4588.29,848.966,6642.16,22564.23,9507.41,7953.77
2025-11-20,1619.96,61672.19,1281.81,3931.051,8419.917,5930.81,85632.68,111896.8,155380.66,10979.73,2850533.0,45752.26,9802.08,2029.18,23278.85,49823.94,110369.1,5363.54,1655.99,4511.87,4004.85,458.79,8552.713,25835.57,4564.95,848.018,6538.76,22078.05,9527.65,7981.07
2025-11-21,1617.57,61877.27,1254.4,3834.891,8414.352,5997.13,85231.92,109641.3,154770.1,10922.86,2761615.0,46245.41,9826.58,2040.59,23091.87,48625.88,108943.0,5291.89,1654.93,4469.14,3853.26,458.79,8416.501,25220.02,4453.61,845.679,6602.99,22273.08,9539.71,7982.65
2025-11-24,1618.78,62522.61,1252.73,3836.765,8570.254,6021.59,84900.71,110015.4,155277.56,10888.02,2761615.0,46448.27,9802.98,1999.67,23239.18,48625.88,109053.3,5287.11,1667.98,4496.63,3846.06,458.79,8525.094,25716.5,4448.05,863.351,6705.12,22872.01,9534.91,7959.67
2025-11-25,1611.74,63214.56,1268.78,3870.023,8521.885,5976.17,84587.01,110295.2,155910.18,10857.17,2865760.0,47112.45,9950.81,2034.26,23464.63,48659.52,110415.5,5284.35,1660.36,4485.63,3857.78,458.79,8537.047,25894.55,4490.4,857.162,6765.88,23025.59,9609.53,8025.8
2025-11-26,1624.5,63242.71,1261.18,3864.184,8602.13,6004.7,85609.51,111861.7,158554.94,10914.65,2985632.0,47427.12,9998.3,2041.08,23726.22,49559.07,111677.8,5326.2,1680.36,4501.56,3960.87,458.79,8606.537,25928.08,4517.63,864.766,6812.61,23214.69,9691.58,8096.43
2025-11-27,1617.46,62694.73,1252.71,3875.26,8545.865,5969.13,85720.38,110567.9,158359.76,10945.49,3020019.0,47427.12,10078.13,2051.65,23767.96,50167.1,111507.9,5328.31,1684.32,4509.34,3986.91,458.79,8617.29,25945.93,4515.4,852.028,6812.61,23214.69,9693.93,8099.47
2025-11-28,1604.47,63596.78,1256.69,3888.596,8508.706,6022.24,85706.67,110958.5,159072.13,10898.7,3026470.0,47716.42,10128.58,2073.28,23836.79,50253.91,111866.7,5318.34,1690.99,4523.96,3926.59,458.79,8614.071,25858.89,4526.66,845.762,6849.09,23365.69,9720.51,8122.71
2025-12-01,1624.57,63551.13,1276.57,3914.006,8548.788,5989.29,85641.9,111947.9,158611.01,11116.45,3060289.0,47289.33,10144.02,2081.43,23589.44,49303.28,111917.2,5309.95,1701.67,4526.22,3920.37,458.79,8565.196,26033.26,4576.49,851.136,6812.63,23275.92,9702.53,8097.0
2025-12-02,1630.6,63820.61,1277.58,3897.712,8617.043,5994.4,85138.27,110836.9,161092.25,11123.47,3042001.0,47474.46,10146.49,2115.75,23710.86,49303.45,110617.7,5375.76,1717.06,4537.96,3994.93,458.79,8579.7,26095.05,4554.33,854.739,6829.37,23413.67,9701.8,8074.61
2025-12-03,1622.84,63597.44,1274.82,3878.0,8611.787,5905.84,85106.81,111332.7,161755.18,11036.82,3129449.0,47882.9,10176.08,2105.66,23693.71,49864.68,109948.1,5378.14,1731.77,4554.52,4036.3,458.79,8595.184,25760.73,4531.05,849.176,6849.72,23454.09,9692.07,8087.42
2025-12-04,1621.07,63714.86,1273.77,3875.793,8640.196,5887.58,85265.32,110924.7,164455.61,10918.51,3096396.0,47850.94,10179.42,2115.96,23882.03,51028.42,110072.0,5393.88,1737.24,4535.14,4028.51,458.79,8618.441,25935.9,4546.57,853.744,6857.12,23505.14,9710.87,8122.03
2025-12-05,1616.52,63378.3,1273.77,3902.808,8632.761,5949.22,85712.37,112479.9,157369.36,11007.37,3046355.0,47954.99,10222.61,2112.7,24028.14,50491.87,109977.3,5359.96,1741.32,4531.36,4100.05,458.79,8634.582,26085.08,4584.54,847.268,6870.4,23578.13,9667.01,8114.74
2025-12-08,1612.78,63528.0,1261.39,3924.078,8710.695,5949.22,85102.69,110827.4,158187.43,11189.5,3046355.0,47739.32,10222.61,2112.7,24046.01,50581.94,110095.2,5355.22,1753.74,4507.08,4154.85,458.79,8624.438,25765.36,4621.75,855.073,6846.51,23545.9,9645.09,8108.43
2025-12-09,1614.17,63694.68,1269.87,3909.521,8657.179,5976.64,84666.28,110730.6,157981.13,11238.36,2987064.0,47560.29,10179.97,2123.58,24162.65,50655.1,111890.3,5259.85,1747.17,4513.24,4143.55,458.79,8585.938,25434.23,4598.22,848.058,6840.51,23576.49,9642.01,8052.51
2025-12-10,1611.0,63409.4,1269.87,3900.496,8700.924,5959.94,84391.27,111042.9,159074.97,11193.88,3013647.0,48057.75,10170.37,2119.71,24130.14,50602.8,112365.4,5199.2,1718.98,4511.9,4135.0,458.79,8579.36,25540.78,4591.83,856.959,6886.68,23654.15,9655.53,8022.69
2025-12-11,1625.39,64712.07,1253.54,3873.318,8620.481,5990.0,84818.13,112123.6,159189.1,11233.66,2980581.0,48704.01,10362.86,2114.21,24294.61,50148.82,113456.5,5175.39,1698.9,4520.83,4110.62,458.79,8592.047,25530.51,4552.19,847.086,6901.0,23593.86,9703.16,8085.76
2025-12-12,1637.81,64712.07,1254.1,3889.346,8660.499,6036.72,85267.66,113301.8,160766.37,11311.31,2979065.0,48458.05,10400.01,2108.7,24186.49,50836.55,113797.3,5178.96,1646.89,4586.45,4167.16,458.79,8697.273,25976.79,4580.95,848.356,6827.41,23195.17,9649.03,8068.62
2025-12-15,1643.72,64326.16,1273.4,3867.921,8649.662,6058.02,85213.36,112863.0,162481.74,11456.34,3012681.0,48416.56,10302.23,2091.6,24229.91,50168.11,115368.7,5232.25,1646.01,4589.17,4090.59,458.79,8635.042,25628.88,4552.06,852.865,6816.51,23057.41,9751.31,8124.88
2025-12-16,1648.31,63230.87,1260.68,3824.812,8686.469,6055.68,84679.86,112863.0,158577.88,11348.83,3034429.0,48114.26,10188.43,2072.02,24076.87,49383.29,114246.4,5222.41,1679.18,4579.73,3999.13,458.79,8598.948,25235.41,4497.56,854.337,6800.26,23111.46,9684.79,8106.16
2025-12-17,1641.44,62528.06,1256.85,3870.278,8677.345,6079.02,84559.65,114044.1,157327.26,11286.81,3035517.0,47885.97,10134.52,2053.25,23960.59,49512.28,114381.4,5232.21,1673.66,4575.48,4056.41,458.79,8585.188,25468.78,4579.88,852.577,6721.43,22693.32,9774.32,8086.05
2025-12-18,1646.9,63807.32,1250.07,3876.371,8618.195,6031.48,84481.81,114515.8,157923.34,11335.05,3163224.0,47951.85,10194.26,2055.1,24199.5,49001.5,114486.4,5269.74,1676.98,4570.61,3994.51,458.79,8588.2,25498.13,4552.79,851.721,6774.76,23006.36,9837.77,8150.64
2025-12-19,1665.9,63966.98,1252.19,3890.448,8609.551,5920.87,84929.36,114849.9,158473.02,11341.9,3139467.0,48134.89,10304.26,2048.99,24288.4,49507.21,115547.9,5324.15,1704.31,4569.78,4020.55,458.79,8621.352,25690.53,4568.18,853.539,6834.5,23307.62,9897.42,8151.38
2025-12-22,1671.29,64778.18,1269.68,3917.364,8645.844,6041.26,85567.48,115909.6,158141.65,11311.06,3136090.0,48362.68,10389.39,2056.64,24283.97,50402.39,116571.8,5315.93,1751.03,4610.29,4105.93,458.79,8699.9,25801.77,4611.62,859.729,6878.49,23428.83,9865.97,8121.07
2025-12-23,1676.64,65595.41,1271.11,3919.979,8584.782,6041.91,85524.84,116602.5,160455.83,11290.36,3114970.0,48442.41,10403.73,2075.32,24340.06,50412.87,116148.7,5305.48,1772.15,4638.97,4117.32,458.79,8795.714,25774.14,4620.73,848.956,6909.79,23561.84,9889.22,8103.85
2025-12-24,1678.31,65616.43,1275.33,3940.947,8537.911,6041.91,85408.7,117085.5,160455.83,11340.1,3121145.0,48731.16,10386.99,2081.4,24340.06,50344.1,116148.7,5312.52,1782.82,4636.34,4108.62,458.79,8762.702,25818.93,4634.06,845.44,6932.05,23613.31,9870.68,8103.58
2025-12-25,1678.31,65616.43,1264.77,3959.621,8537.911,6041.91,85408.7,117085.5,160455.83,11336.18,3121145.0,48731.16,10386.99,2081.4,24340.06,50407.79,116148.7,5312.52,1742.85,4636.34,4108.62,458.79,8762.702,25818.93,4642.54,845.44,6932.05,23613.31,9870.68,8103.58
2025-12-26,1677.1,65636.36,1259.25,3963.679,8537.911,6065.64,85041.45,117085.5,160896.64,11294.37,3112380.0,48710.97,10483.15,2081.58,24340.06,50750.39,116148.7,5312.52,1729.8,4636.15,4129.68,458.79,8762.702,25818.93,4657.24,845.44,6929.94,23593.1,9870.68,8103.58
2025-12-29,1680.99,65347.08,1254.03,3965.28,8644.256,6052.92,84695.54,116047.9,160490.3,11150.9,3100075.0,48461.93,10521.68,2108.15,24351.12,50526.92,116600.2,5315.83,1754.84,4633.64,4220.56,458.79,8725.727,25635.23,4639.37,852.046,6905.74,23474.35,9866.53,8112.02
2025-12-30,1684.53,64366.7,1259.67,3965.116,8646.938,6052.92,84675.08,116501.2,161125.37,11220.17,3051617.0,48367.06,10481.4,2068.01,24490.41,50339.48,117240.2,5363.23,1766.9,4655.38,4214.17,461.21,8717.08,25854.6,4651.28,846.572,6896.24,23419.08,9940.71,8168.15
2025-12-31,1680.11,64308.29,1259.67,3968.84,8646.938,6052.92,85220.6,115832.3,161125.37,11261.52,3051617.0,48063.29,10481.4,2068.01,24490.41,50339.48,117240.2,5368.09,1784.49,4646.21,4214.17,461.21,8714.308,25630.54,4629.94,846.572,6845.5,23241.99,9931.38,8149.5
2026-01-01,1680.11,64308.29,1259.67,3968.84,8646.938,6052.92,85188.6,115832.3,161125.37,11261.52,3051617.0,48063.29,10481.4,2068.01,24490.41,50339.48,117240.2,5368.09,1784.49,4646.21,4214.17,461.21,8714.308,25630.54,4629.94,846.572,6845.5,23241.99,9931.38,8149.5
2026-01-02,1669.76,64141.36,1259.67,3968.84,8748.132,6135.06,85762.01,116092.0,160538.69,11498.38,3126292.0,48382.39,10428.63,2069.02,24539.34,50339.48,120181.0,5460.14,1784.49,4656.12,4309.63,461.21,8727.753,26338.47,4629.94,852.001,6858.47,23235.63,9951.14,8195.21
2026-01-05,1680.32,65014.37,1280.05,4023.417,8859.191,6164.53,85439.62,116582.7,161869.76,11702.0,3130197.0,48977.18,10693.57,2134.26,24868.69,51832.8,120337.3,5506.7,1788.4,4680.5,4457.52,461.21,8728.628,26347.24,4717.75,859.775,6902.05,23395.82,10004.57,8211.5
2026-01-06,1672.35,65022.24,1274.75,4083.667,8933.609,6317.91,85063.34,118722.8,163663.88,12023.78,3112377.0,49462.08,10927.79,2175.89,24892.2,52518.08,120337.3,5535.83,1816.27,4739.97,4525.48,461.21,8682.752,26710.45,4790.69,865.06,6944.82,23547.17,10122.73,8237.43
2026-01-07,1676.83,64871.7,1280.82,4085.772,8944.813,6292.09,84961.14,117922.5,161975.24,12028.84,3013957.0,48996.08,10876.8,2171.87,25122.26,51961.98,122425.0,5504.84,1861.58,4747.62,4551.06,461.21,8695.567,26458.95,4776.67,871.326,6920.93,23584.28,10048.21,8233.92
2026-01-08,1669.57,65521.01,1253.6,4082.979,8925.471,6320.67,84180.96,116989.3,162936.48,12087.97,3074880.0,49266.11,10916.08,2187.07,25127.46,51117.26,119960.9,5511.99,1855.56,4739.07,4552.37,461.21,8720.764,26149.31,4737.65,867.621,6921.46,23480.02,10044.69,8243.47
2026-01-09,1686.54,66062.62,1254.09,4120.426,8936.754,6348.14,83576.24,118110.2,163370.31,12200.95,3089461.0,49504.07,10929.15,2213.35,25261.64,51939.89,121551.2,5545.47,1867.9,4744.66,4586.32,461.21,8717.846,26231.79,4758.92,868.025,6966.28,23671.35,10124.6,8362.09
2026-01-12,1695.44,66745.61,1242.2,4165.287,8884.723,6419.96,83878.17,120148.1,163150.35,12254.83,3076947.0,49590.2,11066.16,2213.35,25405.34,51939.89,122027.2,5536.48,1877.33,4766.78,4624.79,461.21,8759.394,26608.48,4789.92,866.551,6977.27,23733.9,10140.7,8358.76
2026-01-13,1708.2,66337.42,1235.3,4138.758,8948.303,6408.76,83627.69,120964.4,161973.05,12385.61,3036293.0,49191.99,11254.48,2236.51,25420.66,53549.16,121794.5,5587.45,1902.93,4807.13,4692.64,461.21,8808.539,26848.47,4761.03,878.868,6963.74,23709.87,10137.35,8347.2
2026-01-14,1710.91,67403.08,1244.3,4126.093,9032.584,6389.81,83382.71,120856.8,165145.98,12369.89,2950111.0,49149.63,11219.98,2261.62,25286.24,54341.23,121322.3,5580.55,1894.44,4812.51,4723.1,461.21,8820.594,26999.81,4741.93,882.086,6926.6,23471.75,10184.35,8330.97
2026-01-15,1715.16,66649.28,1261.39,4112.601,9075.406,6487.53,83382.71,120870.1,165568.32,12456.69,2926727.0,49442.44,11088.48,2287.47,25352.39,54110.5,122335.6,5600.75,1864.8,4833.34,4797.55,461.21,8861.676,26923.62,4751.43,889.434,6944.47,23530.02,10238.94,8313.12
2026-01-16,1712.74,67141.11,1275.6,4101.913,9075.406,6464.67,83570.35,120169.7,164799.98,12668.52,2933230.0,49359.33,11156.73,2345.4,25297.13,53936.17,121700.6,5634.57,1879.13,4849.1,4840.74,461.21,8903.855,26844.96,4731.87,889.434,6940.01,23515.39,10235.29,8258.94
2026-01-19,1712.33,67467.82,1283.2,4114.0,9133.873,6437.78,83246.18,120116.4,164849.27,12747.88,2912976.0,49359.33,11143.4,2377.57,24959.06,53583.57,121050.5,5571.72,1896.59,4834.88,4904.66,461.21,8874.507,26563.9,4734.46,893.12,6940.01,23515.39,10195.35,8112.02
2026-01-20,1699.06,67683.38,1296.37,4113.649,9134.7,6352.86,82180.47,120534.4,166276.9,12805.81,2942092.0,48488.59,11159.35,2402.01,24703.12,52991.1,120932.1,5521.28,1893.78,4828.0,4885.75,461.21,8815.856,26487.51,4718.88,884.378,6796.86,22954.32,10126.78,8062.58
2026-01-21,1705.81,68036.13,1317.56,4116.94,9010.33,6330.1,81909.63,120781.0,171816.67,12728.18,3047554.0,49077.23,11254.87,2444.98,24560.98,52774.64,120869.1,5529.6,1885.44,4809.88,4909.93,461.21,8782.873,26585.06,4723.07,871.419,6875.62,23224.82,10138.09,8069.17
2026-01-22,1717.14,68347.98,1311.64,4122.576,8992.183,6398.6,82307.37,121501.7,175589.35,12851.49,3066435.0,49384.01,11507.7,2433.78,24856.47,53688.89,123631.2,5614.23,1882.73,4828.32,4952.53,461.21,8848.705,26629.96,4723.71,875.109,6913.35,23436.02,10150.05,8148.89
2026-01-23,1719.99,68195.15,1314.39,4136.164,8951.01,6333.26,81537.7,122281.3,178858.54,12992.71,3093535.0,49098.71,11500.1,2482.72,24900.71,53846.87,122339.3,5581.22,1870.79,4891.45,4990.07,461.21,8860.09,26749.51,4702.5,873.591,6915.61,23501.24,10143.44,8143.05
2026-01-26,1744.07,68706.03,1307.07,4132.605,8975.334,6273.87,81537.7,124563.5,178720.68,13177.32,3131277.0,49412.4,11546.28,2521.54,24933.08,52885.25,124171.4,5601.14,1843.72,4860.93,4949.59,461.21,8860.09,26765.52,4706.96,882.433,6950.23,23601.36,10148.85,8131.15
2026-01-27,1771.25,68877.64,1334.45,4139.904,8980.23,6306.9,81857.48,123419.6,181919.13,13106.99,3244320.0,49003.41,11626.2,2496.18,24894.44,53333.54,124725.2,5657.57,1830.5,4923.02,5084.85,461.21,8941.617,27126.95,4705.69,876.123,6978.6,23817.1,10207.8,8152.82
2026-01-28,1756.49,69959.73,1338.9,4151.238,8320.556,6355.78,82344.68,125069.2,184691.05,13407.44,3230714.0,49015.6,11627.58,2506.43,24822.79,53358.71,125561.7,5667.06,1802.91,4909.34,5170.81,461.21,8933.9,27826.91,4717.99,812.539,6978.03,23857.45,10154.43,8066.68
2026-01-29,1730.89,69492.43,1331.07,4157.984,8232.203,6223.36,82566.37,125249.1,183133.75,13831.09,3211242.0,49071.56,11523.45,2493.35,24309.46,53375.6,124997.2,5654.29,1814.98,4930.03,5221.25,461.21,8927.526,27968.09,4753.87,813.016,6969.01,23685.12,10171.76,8071.36
2026-01-30,1740.88,67598.95,1325.62,4117.948,8329.606,6328.97,82269.78,120045.7,181363.9,13838.29,3199554.0,48892.47,11420.07,2474.76,24538.81,53322.85,124843.5,5658.59,1829.04,4905.13,5224.36,461.21,8869.148,27387.11,4706.34,833.536,6939.03,23461.82,10223.54,8126.53
2026-02-02,1740.88,67598.95,1321.42,4015.746,7922.731,6297.08,81666.46,118902.9,182793.4,13620.95,3106672.0,49407.66,11482.71,2422.51,24797.52,52655.18,125086.6,5674.73,1806.5,4892.27,4949.67,461.21,8778.601,26775.57,4605.98,806.243,6976.44,23592.11,10341.56,8181.17
2026-02-03,1748.26,69735.06,1336.11,4067.738,8122.597,6401.96,83739.13,120516.3,185674.43,13875.32,3038541.0,49240.99,11609.4,2436.73,24780.79,54720.66,127480.0,5753.44,1813.4,4944.09,5288.08,461.21,8857.052,26834.77,4660.11,823.727,6917.81,23255.19,10314.59,8179.5
2026-02-04,1742.82,68730.69,1346.54,4102.202,8146.717,6372.95,83817.69,120813.8,181708.23,13891.21,3015927.0,49501.3,11425.88,2381.04,24603.04,54293.36,127584.0,5778.55,1791.43,4965.5,5371.1,461.21,8927.832,26847.32,4698.68,832.795,6882.72,22904.58,10402.34,8262.16
2026-02-05,1731.02,68858.28,1346.23,4075.917,8103.879,6382.04,83313.93,118539.9,182127.25,13589.14,2932838.0,48908.72,11251.62,2320.55,24491.06,53818.04,124685.6,5703.7,1782.56,4975.87,5163.57,461.21,8889.221,26885.24,4670.42,829.359,6798.4,22540.59,10309.22,8238.17
2026-02-06,1732.83,70809.57,1354.01,4065.583,7935.26,6390.91,83580.4,120051.2,182949.78,13521.96,2977119.0,50115.67,11210.78,2370.1,24721.46,54253.68,125314.8,5780.62,1755.49,4934.41,5089.14,461.21,8708.831,26559.95,4643.6,815.582,6932.3,23031.21,10369.75,8273.84
2026-02-09,1751.3,71509.45,1400.89,4123.09,8031.874,6349.16,84065.75,120276.8,186241.15,13838.38,2976664.0,50135.87,11250.56,2396.01,25014.87,56363.94,126794.4,5831.07,1754.82,4960.83,5298.04,461.21,8870.098,27027.16,4719.06,820.942,6964.82,23238.67,10386.23,8323.28
2026-02-10,1747.54,71271.56,1410.44,4128.373,8131.738,6474.6,84273.92,120886.6,185929.33,13797.04,3060606.0,50188.14,11009.28,2418.04,24987.85,57650.54,125913.4,5813.07,1754.03,4964.25,5301.69,461.21,8867.359,27183.15,4724.3,829.435,6941.81,23102.47,10353.84,8327.88
2026-02-11,1756.39,71601.35,1411.7,4131.985,8290.966,6498.82,84233.64,121752.9,189699.12,13787.82,3017641.0,50121.4,11217.82,2375.82,24856.15,57650.54,126500.5,5888.12,1796.85,4984.58,5354.49,461.21,9014.78,27266.38,4713.82,841.942,6941.47,23066.47,10472.11,8313.24
2026-02-12,1750.85,70888.04,1441.53,4134.018,8265.352,6471.25,83674.92,122213.4,187766.42,14180.48,2851780.0,49451.98,10974.84,2328.23,24852.69,57639.84,126506.6,5847.41,1814.09,5016.76,5522.27,460.7,9043.544,27032.54,4719.58,839.401,6832.76,22597.15,10402.44,8340.56
2026-02-13,1739.54,71478.81,1430.41,4082.073,8212.271,6384.58,82626.76,120584.1,186464.3,14180.69,2816128.0,49500.93,10897.74,2368.57,24914.88,56941.97,124543.9,5816.9,1824.09,4937.78,5507.01,460.7,8917.612,26567.12,4660.41,829.669,6836.17,22546.67,10446.35,8311.74
2026-02-16,1741.26,71353.29,1438.09,4082.073,8212.271,6368.55,83277.15,120988.6,186464.3,14339.3,2816128.0,49500.93,10911.58,2361.44,24800.91,56806.41,124947.4,5859.18,1824.09,4938.58,5507.01,460.7,8937.095,26705.94,4660.41,829.669,6836.17,22546.67,10473.69,8316.5
2026-02-17,1741.26,71155.69,1459.68,4082.073,8212.271,6368.55,83450.96,119410.0,186464.3,14227.29,2816128.0,49533.19,10892.26,2362.45,24998.4,56566.49,123505.8,5871.16,1824.09,4938.58,5507.01,461.5,8958.878,26705.94,4660.41,829.669,6843.22,22578.38,10556.17,8361.46
2026-02-18,1741.26,70885.22,1466.67,4082.073,8310.227,6394.77,83734.25,122517.3,186016.31,14259.9,2723175.0,49662.66,10864.48,2366.46,25278.21,57143.84,125412.8,5911.8,1824.09,4938.58,5507.01,461.5,9006.984,26705.94,4660.41,838.533,6881.31,22753.63,10686.18,8429.03
2026-02-19,1752.11,70845.66,1493.91,4082.073,8274.081,6407.15,82498.14,121844.6,188534.42,13804.21,2839106.0,49395.16,10809.15,2386.38,25043.57,57467.83,125275.2,5885.81,1824.09,5001.56,5677.25,461.5,9086.165,26705.94,4660.41,834.284,6861.89,22682.73,10627.04,8398.78
2026-02-20,1752.83,71436.55,1479.71,4082.073,8271.767,6465.12,82814.71,123022.0,190534.42,13934.06,2873248.0,49625.97,10855.08,2417.81,25260.69,56825.7,125078.0,5880.99,1824.09,5017.6,5808.53,461.5,9081.404,26413.35,4660.41,835.279,6909.51,22886.07,10686.89,8515.49
2026-02-23,1757.98,70633.77,1480.24,4082.073,8396.082,6488.51,83294.66,125052.1,188853.49,14061.71,2763059.0,48804.06,10923.25,2468.58,24991.97,56825.7,126747.1,5979.43,1860.14,5041.33,5846.09,461.5,9026.035,27081.91,4660.41,847.76,6837.75,22627.27,10684.74,8497.17
2026-02-24,1754.01,70934.82,1490.4,4117.409,8280.833,6547.98,82225.92,125162.1,191490.4,14050.83,2812414.0,49174.5,10991.76,2395.81,24986.25,57321.09,125892.5,6001.9,1867.62,5020.79,5969.64,461.5,9022.315,26590.32,4707.54,837.629,6890.07,22863.68,10680.59,8519.21
2026-02-25,1747.81,71144.35,1516.01,4147.23,8322.229,6619.87,82276.07,126742.4,191247.46,13809.88,2799876.0,49482.15,11133.28,2382.41,25175.94,58583.12,127741.0,6018.52,1860.91,5007.73,6083.86,461.5,9128.287,26765.72,4735.89,843.071,6946.13,23152.08,10806.41,8559.07
2026-02-26,1740.94,71390.1,1533.64,4146.631,8235.262,6625.46,82248.61,126583.8,191005.02,13878.54,2754420.0,49499.2,11049.69,2283.91,25289.02,58753.39,126888.2,5991.3,1879.64,4964.38,6307.27,461.5,9175.308,26381.02,4726.87,837.894,6908.86,22878.38,10846.7,8620.93
2026-02-27,1716.61,71405.77,1528.26,4162.881,8235.485,6611.24,81287.19,128455.7,188786.98,13717.81,2642106.0,48977.92,10877.74,2222.92,25284.26,58850.27,126786.7,6009.31,1880.33,4995.07,6244.13,461.5,9198.599,26630.54,4710.65,834.361,6878.88,22668.21,10910.55,8580.75
2026-03-02,1700.21,71405.77,1477.02,4182.591,8016.833,6426.83,80241.19,128755.52,188786.98,13257.5,2642106.0,48977.92,10877.74,2222.92,24851.06,58057.24,125749.89,5947.77,1846.1,4890.86,6244.13,461.5,9200.89,26059.85,4728.67,812.493,6878.88,22668.21,10833.13,8444.18
