tanggal,USDAUD_Curncy,USDTRY_Curncy,USDTHB_Curncy,IDR_Curncy,USDKRW_Curncy,JPYEUR_Curncy,JPYAUD_Curncy,USDEUR_Curncy,IHN_1M_Curncy,IHN_3M_Curncy,IHN_6M_Curncy,IHN_12M_Curncy
2023-09-07,1.5684,26.8351,35.607,15325.0,1335.35,0.63471,1.0648,0.9349,15359.0,15376.0,15404.0,15460.0
2023-09-08,1.5683,26.8474,35.52,15325.0,1332.95,0.63228,1.0608,0.9346,15379.0,15396.0,15427.0,15487.0
2023-09-11,1.555,26.8692,35.503,15325.0,1331.35,0.63458,1.0609,0.9302,15349.0,15369.0,15397.0,15453.0
2023-09-12,1.5561,26.9115,35.64,15340.0,1327.65,0.63221,1.0581,0.9299,15364.0,15382.0,15410.0,15467.0
2023-09-13,1.5572,26.9413,35.722,15358.0,1328.42,0.63196,1.056,0.932,15362.0,15381.0,15406.0,15463.0
2023-09-14,1.5528,26.9473,35.79,15355.0,1325.9,0.63705,1.0528,0.9396,15398.0,15420.0,15446.0,15501.0
2023-09-15,1.5548,27.0014,35.815,15353.0,1326.0,0.63446,1.0515,0.9383,15378.0,15398.0,15423.0,15482.0
2023-09-18,1.5535,27.0243,35.728,15370.0,1324.35,0.63362,1.0525,0.9353,15381.0,15402.0,15426.0,15482.0
2023-09-19,1.5495,27.0169,35.95,15380.0,1328.5,0.63324,1.048,0.9364,15393.0,15412.0,15435.0,15494.0
2023-09-20,1.5509,27.0283,36.06,15384.0,1330.15,0.63231,1.0455,0.938,15371.0,15391.0,15414.0,15470.0
2023-09-21,1.5586,27.1174,36.15,15375.0,1339.75,0.63563,1.0562,0.938,15401.0,15422.0,15442.0,15496.0
2023-09-22,1.5525,27.1657,36.01,15375.0,1336.75,0.63276,1.0462,0.9387,15364.0,15383.0,15405.0,15448.0
2023-09-25,1.5567,27.1996,36.132,15400.0,1336.55,0.63407,1.0457,0.944,15409.0,15425.0,15445.0,15491.0
2023-09-26,1.5633,27.2601,36.362,15490.0,1348.7,0.63453,1.0486,0.9459,15498.0,15513.0,15530.0,15574.0
2023-09-27,1.5741,27.202,36.676,15540.0,1355.51,0.63624,1.0519,0.9521,15547.0,15563.0,15579.0,15624.0
2023-09-28,1.5558,27.4012,36.564,15520.0,1351.67,0.63389,1.0423,0.9464,15503.0,15513.0,15529.0,15568.0
2023-09-29,1.554,27.4223,36.412,15455.0,1349.4,0.63328,1.0407,0.9458,15491.0,15509.0,15523.0,15571.0
2023-10-02,1.5715,27.4717,36.938,15530.0,1349.4,0.63683,1.0487,0.9544,15557.0,15559.0,15580.0,15627.0
2023-10-03,1.5868,27.5147,37.037,15580.0,1349.4,0.64099,1.0647,0.9554,15626.0,15632.0,15654.0,15712.0
2023-10-04,1.581,27.5685,37.065,15632.0,1363.45,0.6384,1.0602,0.952,15609.0,15629.0,15652.0,15701.0
2023-10-05,1.5698,27.5522,36.92,15615.0,1350.55,0.63822,1.057,0.9479,15637.0,15655.0,15674.0,15729.0
2023-10-06,1.566,27.6124,36.92,15637.0,1344.4,0.63263,1.049,0.9446,15659.0,15669.0,15689.0,15742.0
2023-10-09,1.5599,27.7007,37.105,15690.0,1350.0,0.63723,1.0503,0.9463,15699.0,15717.0,15738.0,15791.0
2023-10-10,1.5547,27.7181,36.62,15726.0,1342.64,0.63406,1.0454,0.9429,15730.0,15746.0,15771.0,15825.0
2023-10-11,1.5591,27.7087,36.417,15693.0,1338.8,0.6313,1.0451,0.9416,15708.0,15724.0,15746.0,15800.0
2023-10-12,1.5838,27.7438,36.178,15690.0,1338.5,0.63403,1.0572,0.9498,15738.0,15751.0,15777.0,15830.0
2023-10-13,1.5883,27.7993,36.257,15682.0,1349.99,0.63616,1.0616,0.9515,15707.0,15729.0,15742.0,15798.0
2023-10-16,1.5767,27.8635,36.248,15720.0,1348.24,0.63337,1.0545,0.947,15682.0,15699.0,15720.0,15771.0
2023-10-17,1.571,27.9507,36.332,15718.0,1353.57,0.63111,1.0486,0.9454,15738.0,15751.0,15773.0,15828.0
2023-10-18,1.5782,28.0039,36.374,15735.0,1355.35,0.63302,1.0527,0.9491,15814.0,15816.0,15839.0,15901.0
2023-10-19,1.5802,27.9695,36.389,15815.0,1356.97,0.63085,1.0549,0.945,15858.0,15883.0,15903.0,15959.0
2023-10-20,1.5837,27.9858,36.513,15875.0,1352.5,0.62988,1.057,0.9439,15889.0,15912.0,15941.0,16016.0
2023-10-23,1.5785,28.0839,36.308,15914.0,1343.64,0.62608,1.0542,0.9372,15882.0,15935.0,15963.0,16036.0
2023-10-24,1.5735,28.1043,36.167,15850.0,1343.1,0.62987,1.0496,0.9443,15870.0,15889.0,15919.0,15996.0
2023-10-25,1.5851,28.133,36.19,15870.0,1349.45,0.62994,1.0552,0.9464,15889.0,15931.0,15933.0,16005.0
2023-10-26,1.5818,28.1655,36.268,15920.0,1359.69,0.62951,1.0518,0.9467,15926.0,15945.0,15973.0,16050.0
2023-10-27,1.5785,28.1948,36.217,15940.0,1355.9,0.63245,1.0549,0.9465,15921.0,15940.0,15971.0,16042.0
2023-10-30,1.5687,28.2626,35.925,15872.0,1346.51,0.63194,1.0523,0.942,15868.0,15889.0,15915.0,15985.0
2023-10-31,1.578,28.3021,35.94,15885.0,1350.65,0.62339,1.0402,0.9456,15917.0,15925.0,15947.0,16023.0
2023-11-01,1.5641,28.3209,36.174,15935.0,1348.82,0.62668,1.0361,0.946,15914.0,15932.0,15959.0,16031.0
2023-11-02,1.5542,28.3519,35.925,15857.0,1343.0,0.62562,1.0329,0.9415,15856.0,15870.0,15891.0,15959.0
2023-11-03,1.5354,28.4056,35.71,15728.0,1322.3,0.62383,1.0279,0.9319,15622.0,15632.0,15665.0,15724.0
2023-11-06,1.5411,28.4364,35.517,15556.0,1299.54,0.6217,1.0269,0.9331,15566.0,15578.0,15590.0,15647.0
2023-11-07,1.5536,28.4905,35.559,15636.0,1308.02,0.62152,1.0333,0.9346,15650.0,15658.0,15674.0,15735.0
2023-11-08,1.562,28.4701,35.592,15650.0,1310.55,0.61848,1.0346,0.9338,15637.0,15643.0,15658.0,15716.0
2023-11-09,1.5707,28.4722,35.58,15655.0,1309.75,0.61932,1.0378,0.9374,15690.0,15708.0,15719.0,15798.0
2023-11-10,1.5721,28.5609,35.888,15695.0,1316.9,0.61753,1.0376,0.9358,15699.0,15711.0,15730.0,15789.0
2023-11-13,1.5682,28.599,35.967,15688.0,1319.38,0.61611,1.0336,0.9347,15688.0,15697.0,15715.0,15774.0
2023-11-14,1.5367,28.6194,35.516,15578.0,1305.22,0.6113,1.022,0.9192,15463.0,15535.0,15507.0,15563.0
2023-11-15,1.5364,28.6774,35.571,15535.0,1305.09,0.60899,1.0149,0.9219,15539.0,15542.0,15558.0,15620.0
2023-11-16,1.5456,28.6616,35.467,15545.0,1296.9,0.61135,1.0251,0.9215,15491.0,15500.0,15520.0,15575.0
2023-11-17,1.5349,28.7044,35.095,15493.0,1296.75,0.61225,1.0259,0.9162,15420.0,15428.0,15441.0,15499.0
2023-11-20,1.5251,28.7703,35.216,15387.0,1288.38,0.616,1.0278,0.9141,15382.0,15385.0,15409.0,15462.0
2023-11-21,1.5254,28.7891,35.222,15440.0,1289.2,0.61759,1.0279,0.9165,15496.0,15502.0,15508.0,15567.0
2023-11-22,1.5285,28.8441,35.251,15599.0,1300.78,0.61408,1.0221,0.9184,15628.0,15623.0,15632.0,15694.0
2023-11-23,1.525,28.8249,35.27,15555.0,1297.5,0.61307,1.0195,0.917,15520.0,15518.0,15528.0,15593.0
2023-11-24,1.5186,28.8715,35.485,15565.0,1306.3,0.61165,1.0161,0.9141,15535.0,15555.0,15561.0,15603.0
2023-11-27,1.5136,28.9153,35.062,15495.0,1298.52,0.61402,1.0181,0.913,15486.0,15494.0,15504.0,15548.0
2023-11-28,1.504,28.9258,34.94,15435.0,1293.8,0.6168,1.0198,0.9097,15429.0,15435.0,15446.0,15492.0
2023-11-29,1.5112,28.9349,34.813,15395.0,1289.3,0.61912,1.0264,0.9116,15445.0,15451.0,15467.0,15514.0
2023-11-30,1.5139,28.866,35.188,15510.0,1290.1,0.61968,1.0216,0.9184,15555.0,15561.0,15579.0,15633.0
2023-12-01,1.4982,28.9191,35.028,15485.0,1305.75,0.62577,1.0204,0.9188,15409.0,15428.0,15444.0,15515.0
2023-12-04,1.5106,28.9416,34.943,15455.0,1304.05,0.62687,1.0261,0.9228,15497.0,15492.0,15507.0,15572.0
2023-12-05,1.5263,28.9324,34.943,15505.0,1311.2,0.62936,1.0371,0.9262,15476.0,15474.0,15496.0,15561.0
2023-12-06,1.527,28.9024,35.153,15493.0,1313.1,0.63063,1.0366,0.929,15530.0,15531.0,15548.0,15613.0
2023-12-07,1.5147,28.9207,35.18,15515.0,1325.4,0.64278,1.0509,0.9264,15509.0,15514.0,15530.0,15594.0
2023-12-08,1.5201,28.9689,35.528,15543.0,1317.89,0.64094,1.0486,0.9292,15564.0,15566.0,15576.0,15656.0
2023-12-11,1.5226,28.9842,35.731,15630.0,1316.8,0.63559,1.0418,0.9289,15645.0,15651.0,15665.0,15731.0
2023-12-12,1.5244,29.0289,35.699,15596.0,1312.67,0.63688,1.0479,0.9264,15576.0,15586.0,15609.0,15666.0
2023-12-13,1.5012,28.9865,35.302,15507.0,1294.85,0.64356,1.0507,0.9196,15449.0,15519.0,15528.0,15625.0
2023-12-14,1.4929,29.0065,34.876,15487.0,1289.92,0.64109,1.0521,0.9097,15482.0,15486.0,15508.0,15582.0
2023-12-15,1.492,28.9962,34.873,15511.0,1301.78,0.64574,1.0498,0.9179,15522.0,15523.0,15539.0,15621.0
2023-12-18,1.4911,29.0547,35.0,15510.0,1297.25,0.64108,1.0441,0.9155,15485.0,15490.0,15510.0,15586.0
2023-12-19,1.4787,29.0935,34.995,15505.0,1307.85,0.63313,1.0281,0.9107,15479.0,15480.0,15513.0,15568.0
2023-12-20,1.4858,29.1361,34.9,15510.0,1298.95,0.63656,1.035,0.9139,15524.0,15530.0,15551.0,15624.0
2023-12-21,1.4701,29.138,34.855,15525.0,1305.2,0.6391,1.0346,0.9082,15458.0,15451.0,15502.0,15566.0
2023-12-22,1.473,29.2096,34.59,15483.0,1302.9,0.63914,1.0356,0.9089,15468.0,15475.0,15496.0,15570.0
2023-12-25,1.4714,29.2255,34.61,15483.0,1302.9,0.63823,1.0338,0.9084,15473.0,15478.0,15502.0,15574.0
2023-12-26,1.4653,29.3208,34.575,15483.0,1294.3,0.63595,1.0289,0.9056,15410.0,15415.0,15438.0,15511.0
2023-12-27,1.4605,29.3851,34.38,15430.0,1294.2,0.63489,1.0297,0.9005,15392.0,15398.0,15421.0,15494.0
2023-12-28,1.4642,29.4527,34.14,15420.0,1288.1,0.6392,1.0354,0.9041,15443.0,15461.0,15479.0,15541.0
2023-12-29,1.4681,29.528,34.14,15397.0,1288.1,0.6424,1.0409,0.9059,15390.0,15396.0,15419.0,15495.0
2024-01-01,1.4678,29.528,34.14,15397.0,1288.1,0.64259,1.0418,0.9054,15405.0,15397.0,15420.0,15501.0
2024-01-02,1.4791,29.7282,34.274,15470.0,1311.2,0.64368,1.0418,0.914,15495.0,15499.0,15527.0,15607.0
2024-01-03,1.4855,29.7714,34.489,15522.0,1310.18,0.63895,1.0367,0.9155,15560.0,15569.0,15577.0,15672.0
2024-01-04,1.491,29.7535,34.45,15490.0,1310.15,0.6317,1.0308,0.9137,15519.0,15522.0,15545.0,15624.0
2024-01-05,1.4897,29.7961,34.691,15516.0,1315.89,0.6319,1.0299,0.9139,15521.0,15529.0,15546.0,15628.0
2024-01-08,1.4881,29.9025,35.028,15525.0,1315.85,0.63315,1.0317,0.9132,15506.0,15523.0,15544.0,15621.0
2024-01-09,1.4954,29.9592,34.952,15520.0,1315.8,0.63316,1.0351,0.9148,15540.0,15550.0,15572.0,15650.0
2024-01-10,1.4926,29.9661,34.982,15570.0,1320.25,0.62523,1.024,0.9113,15562.0,15576.0,15600.0,15679.0
2024-01-11,1.4953,30.0161,35.052,15549.0,1312.8,0.62734,1.0292,0.9114,15561.0,15573.0,15599.0,15678.0
2024-01-12,1.4958,30.0855,35.057,15550.0,1313.85,0.63019,1.032,0.9132,15555.0,15560.0,15592.0,15677.0
2024-01-15,1.5014,30.0827,34.95,15555.0,1320.25,0.62655,1.0303,0.9132,15552.0,15570.0,15594.0,15707.0
2024-01-16,1.5188,30.105,35.372,15591.0,1331.75,0.6247,1.0318,0.9195,15635.0,15650.0,15685.0,15788.0
2024-01-17,1.5262,30.1329,35.503,15640.0,1344.35,0.62016,1.0301,0.9189,15640.0,15656.0,15689.0,15799.0
2024-01-18,1.5214,30.1305,35.6,15620.0,1339.3,0.62053,1.0268,0.9194,15623.0,15641.0,15676.0,15783.0
2024-01-19,1.5158,30.1961,35.522,15615.0,1338.9,0.61938,1.0231,0.9176,15628.0,15645.0,15672.0,15784.0
2024-01-22,1.5221,30.2455,35.673,15635.0,1338.8,0.6204,1.0276,0.9189,15664.0,15682.0,15714.0,15819.0
2024-01-23,1.5199,30.2637,35.69,15630.0,1333.25,0.62091,1.0244,0.9213,15723.0,15743.0,15772.0,15875.0
2024-01-24,1.5204,30.2463,35.68,15710.0,1337.2,0.6228,1.0312,0.9187,15724.0,15743.0,15777.0,15880.0
2024-01-25,1.5186,30.2724,35.728,15825.0,1335.9,0.62438,1.0286,0.922,15817.0,15851.0,15897.0,16004.0
2024-01-26,1.5209,30.2749,35.658,15825.0,1336.29,0.62187,1.0266,0.9214,15797.0,15818.0,15858.0,15962.0
2024-01-29,1.5126,30.3477,35.426,15810.0,1335.63,0.62583,1.0255,0.9231,15833.0,15855.0,15899.0,16001.0
2024-01-30,1.5146,30.3539,35.39,15780.0,1329.5,0.62468,1.0261,0.922,15794.0,15818.0,15859.0,15960.0
2024-01-31,1.5226,30.3398,35.555,15783.0,1334.65,0.62906,1.0361,0.9244,15775.0,15808.0,15846.0,15939.0
2024-02-01,1.5216,30.3449,35.33,15765.0,1331.77,0.62819,1.0392,0.9198,15733.0,15757.0,15802.0,15897.0
2024-02-02,1.5356,30.4887,35.552,15660.0,1322.07,0.62472,1.0349,0.9269,15739.0,15758.0,15800.0,15901.0
2024-02-05,1.5425,30.5467,35.798,15705.0,1330.75,0.62607,1.0374,0.9309,15767.0,15779.0,15819.0,15925.0
2024-02-06,1.5329,30.4878,35.67,15730.0,1327.55,0.62848,1.0361,0.9298,15744.0,15765.0,15800.0,15900.0
2024-02-07,1.5337,30.5978,35.588,15635.0,1327.7,0.62647,1.0351,0.9284,15654.0,15674.0,15708.0,15799.0
2024-02-08,1.5404,30.6079,35.813,15635.0,1328.25,0.62138,1.0317,0.9278,15667.0,15686.0,15719.0,15811.0
2024-02-09,1.5328,30.6875,35.915,15635.0,1328.25,0.62107,1.0266,0.9273,15627.0,15645.0,15679.0,15766.0
2024-02-12,1.5312,30.7243,35.88,15595.0,1328.25,0.62158,1.0254,0.9284,15584.0,15608.0,15644.0,15731.0
