tanggal,USD,AUD,EUR,GBP,SGD,JPY,MYR,THB,KRW,PHP
2020-02-27,14025.0,9228.02,15358.78,18142.86,10068.87,127.53,3330.56,442.651,11.56,276.115
2020-02-28,14318.0,9368.06,15814.01,18459.65,10286.78,132.01,3396.8,454.284,11.86,281.38
2020-03-02,14265.0,9353.92,15813.86,18232.46,10270.44,132.06,3394.0,453.257,11.99,281.365
2020-03-03,14283.0,9355.02,15867.51,18235.47,10248.95,132.14,3397.52,454.676,11.965,281.41
2020-03-04,14113.0,9324.5,15756.8,18051.03,10191.27,131.37,3377.0,450.059,11.925,279.065
2020-03-05,14175.0,9386.77,15784.76,18272.89,10220.12,132.18,3405.0,448.814,11.95,279.93
2020-03-06,14243.0,9450.81,16046.68,18466.87,10308.3,134.56,3413.22,452.515,11.99,280.835
2020-03-09,14393.0,9489.14,16412.77,18918.16,10402.85,140.51,3412.77,457.164,11.9488,284.431
2020-03-10,14352.0,9429.78,16302.49,18739.02,10332.86,137.34,3385.99,456.771,12.015,283.965
2020-03-11,14374.0,9370.14,16250.72,18574.82,10323.73,136.39,3396.11,456.562,12.05,284.04
2020-03-12,14522.0,9345.85,16363.35,18548.19,10378.84,140.16,3405.32,457.875,12.03,284.18
2020-03-13,14778.0,9293.17,16557.72,18603.07,10482.89,139.5,3454.71,465.817,12.115,288.87
2020-03-16,14933.0,9219.31,16758.24,18462.06,10516.41,140.85,3466.63,464.759,12.17,289.36
2020-03-17,15173.0,9201.84,16854.44,18513.44,10665.66,142.02,3486.93,471.569,12.24,291.06
2020-03-18,15223.0,9026.79,16701.22,18294.79,10668.99,142.26,3480.43,466.885,12.105,294.175
2020-03-19,15913.0,8809.94,17247.12,18361.29,10986.83,146.12,3475.55,488.525,12.455,308.92
2020-03-20,15960.0,9486.79,17213.4,18936.82,11059.5,145.05,3631.61,488.233,12.83,311.77
2020-03-23,16575.0,9547.3,17752.27,19277.38,11380.29,150.45,3727.17,504.745,13.1,322.72
2020-03-24,16500.0,9800.42,17862.25,19247.56,11372.15,148.95,3721.75,503.606,13.24,322.83
2020-03-25,16500.0,10002.76,17877.42,19674.84,11303.94,146.78,3763.26,503.223,13.4206,322.383
2020-03-26,16305.0,9707.23,17834.95,19435.85,11331.15,148.07,3766.9,499.342,13.28,319.52
2020-03-27,16170.0,9794.58,17787.22,19641.66,11256.71,148.32,3728.4,496.838,13.2,316.285
2020-03-30,16338.0,10052.06,18120.77,20236.72,11457.65,151.73,3771.41,500.322,13.35,320.09
2020-03-31,16310.0,10023.23,17906.34,20081.32,11465.02,150.6,3782.07,498.07,13.375,320.12
2020-04-01,16450.0,9993.54,18025.82,20352.03,11565.96,154.25,3770.13,497.205,13.355,322.17
2020-04-02,16495.0,10060.05,17999.62,20475.4,11533.44,153.77,3785.87,500.951,13.44,324.25
2020-04-03,16430.0,9890.66,17740.64,20206.67,11459.1,152.56,3772.69,497.973,13.34,323.645
2020-04-06,16413.0,9947.5,17714.73,20205.62,11447.34,150.43,3762.4,500.314,13.375,323.91
2020-04-07,16200.0,9983.32,17590.88,19955.84,11339.88,148.67,3729.73,494.969,13.315,320.805
2020-04-08,16250.0,9950.38,17595.29,19950.79,11361.21,149.07,3738.05,496.549,13.26,319.98
2020-04-09,15880.0,9872.42,17241.7,19676.33,11139.09,145.67,3662.17,485.887,12.99,313.455
2020-04-10,15880.0,10032.32,17288.72,19705.3,11119.89,145.77,3684.68,485.835,13.1382,314.104
2020-04-13,15630.0,9916.69,17086.95,19558.91,11063.85,145.08,3614.92,477.894,12.85,308.71
2020-04-14,15645.0,10004.51,17079.75,19641.84,11062.59,145.89,3609.63,479.353,12.875,308.835
2020-04-15,15575.0,9859.76,17021.51,19484.96,10940.69,145.58,3589.33,476.22,12.77,307.185
