tanggal_lelang_pricing,code,tenor,ust_10y,ust_2y,vix,move,dxy,ndf_1m,ndf_12m,idr_regn,ust_3m,xau_gold,inflation,slope_10y_2y,slope_2y_3m,cds_5y,indo_10y,tenor_x_ust10y,vix_x_move,prev_owners_estimate_code,prev_way_awarded_code,days_since_prev_auction_code,auctions_since_prev_code,prev_bid_to_cover_ratio_code,prev_total_penawaran_code,prev_total_penawaran_diterima_code,owners_estimate
03/03/2020,spn12m,0.996577687,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,1.161013005,3505.4238,3.7,3.52133,14,4,11.8,17700000,1500000,3.6
03/03/2020,bm20,20.11225188,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,23.43077344,3505.4238,7.27,7.26533,14,4,6.117333333,9176000,1500000,7.5
03/03/2020,spn03m,0.249144422,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,0.290253252,3505.4238,3.45,2.8932,14,4,10.49333333,15740000,1500000,3
03/03/2020,bm15,15.27720739,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,17.79794661,3505.4238,7.01,7.00992,14,4,4.362519481,16795700,3850000,7.37
03/03/2020,bm10,10.52977413,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,12.26718686,3505.4238,6.52,6.51622,14,4,6.561298701,25261000,3850000,6.77
03/03/2020,bm30,28.19438741,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,32.84646133,3505.4238,7.48,7.46422,14,4,1.927037037,5203000,2700000,7.65
03/03/2020,bm05,5.278576318,1.165,0.905,33.42,104.89,97.36,-0.161233789,4.563617245,14265,1.195,1589.44,2.98,0.26,-0.29,92.08,7.2075,6.14954141,3505.4238,5.71,5.69222,14,4,10.34555556,37244000,3600000,6.03
17/03/2020,spn12m,0.958247775,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,0.690896646,10297.3857,3.6,3.254,14,5,11.76666667,17650000,1500000,3.36
17/03/2020,bm05,5.240246407,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,3.778217659,10297.3857,6.03,6.0183,14,5,4.245934066,19319000,4550000,6.73
17/03/2020,bm30,28.15605749,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,20.30051745,10297.3857,7.65,7.64744,14,5,3.261714286,2283200,700000,7.85
17/03/2020,bm20,20.07392197,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,14.47329774,10297.3857,7.5,7.49768,14,5,1.3688,3079800,2250000,7.84
17/03/2020,bm15,15.23887748,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,10.98723066,10297.3857,7.37,7.36739,14,5,2.29734375,7351500,3200000,7.71
17/03/2020,spn03m,0.251882272,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,0.181607118,10297.3857,3,2.901,14,5,7.21,10815000,1500000,2.94
17/03/2020,bm10,10.49144422,0.721,0.363,82.69,124.53,98.069,1.767896605,7.600616085,14933,0.209,1514.1,2.98,0.358,0.154,213.5,7.564375,7.564331283,10297.3857,6.77,6.77,14,5,4.714473684,17915000,3800000,7.5
31/03/2020,spn03m,0.251882272,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,0.183622176,5177.156,2.94,2.76529,14,6,3.625806452,11240000,3100000,2.55
31/03/2020,bm05,5.201916496,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,3.792197126,5177.156,6.73,6.71041,14,6,2.974857143,10412000,3500000,7.23
31/03/2020,bm20,20.03559206,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,14.60594661,5177.156,7.84,7.83695,14,6,2.106333333,1263800,600000,8.35
31/03/2020,bm15,15.20054757,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,11.08119918,5177.156,7.71,7.69262,14,6,2.364,2009400,850000,8.23
31/03/2020,spn12m,0.996577687,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,0.726505134,5177.156,3.36,3.35156,14,6,2.84375,18200000,6400000,3.45
31/03/2020,bm10,10.45311431,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,7.620320332,5177.156,7.5,7.47397,14,6,2.856576923,7427100,2600000,7.83
31/03/2020,bm30,28.11772758,0.729,0.23,57.08,90.7,99.181,0.58758722,6.035010405,16338,0.044,1622.51,2.96,0.499,0.186,227.565,8.232128,20.49782341,5177.156,7.85,,14,6,2.461075269,755500,,8.45
14/04/2020,bm10,10.41478439,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,8.061043118,3122.7445,7.83,7.82987,14,7,1.340866142,8514500,6350000,8
14/04/2020,bm15,15.16221766,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,11.73555647,3122.7445,8.23,8.22995,14,7,1.49825,3595800,2400000,8.25
14/04/2020,bm05,5.163586585,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,3.996616017,3122.7445,7.23,7.15431,14,7,1.182875,9463000,8000000,7.59
14/04/2020,bm20,19.99726215,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,15.4778809,3122.7445,8.35,8.33942,14,7,1.749294118,1486900,850000,8.32
14/04/2020,spn03m,0.246406571,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,0.190718686,3122.7445,2.55,2.5,14,7,8.09375,2590000,320000,2.6
14/04/2020,bm30,28.07939767,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,21.7334538,3122.7445,8.45,,14,7,2.461075269,264800,,8.43
14/04/2020,spn12m,0.958247775,0.774,0.248,41.17,75.85,99.348,1.452335253,7.664747281,15630,0.214,1715.34,2.96,0.526,0.034,205.97,8.345818,0.741683778,3122.7445,3.45,3.44907,14,7,1.76744186,7600000,4300000,3.6
28/04/2020,bm15,15.12388775,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,9.996889803,2087.283,8.25,8.21149,14,8,2.0327,4065400,2000000,8.13
28/04/2020,bm30,28.04106776,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,18.53514579,2087.283,8.43,8.42003,14,8,1.746666667,786000,450000,8.25
28/04/2020,bm05,5.125256674,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,3.387794662,2087.283,7.59,7.54357,14,8,1.433445783,5948800,4150000,7.57
28/04/2020,spn03m,0.246406571,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,0.162874743,2087.283,2.6,2.56053,14,8,5.763157895,2190000,380000,3.5
28/04/2020,bm20,19.95893224,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,13.19285421,2087.283,8.32,8.31954,14,8,1.2193125,1950900,1600000,8.17
28/04/2020,bm10,10.37645448,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,6.858836411,2087.283,8,7.96153,14,8,1.1890125,9512100,8000000,8.12
28/04/2020,spn12m,0.996577687,0.661,0.223,33.29,62.7,100.041,1.611959701,8.48878778,15385,0.108,1713.99,2.96,0.438,0.115,228.16,8.084859,0.658737851,2087.283,3.6,3.56667,14,8,10.66666667,3200000,300000,3.6
12/05/2020,bm10,10.33812457,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,7.350406569,1698.312,8.12,8.08607,14,9,2.390576923,12431000,5200000,8.09
12/05/2020,bm20,19.92060233,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,14.16354826,1698.312,8.17,8.16479,14,9,5.663454545,6229800,1100000,8.32
12/05/2020,spn12m,0.958247775,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,0.681314168,1698.312,3.6,3.54,14,9,2.166666667,260000,120000,3.9
12/05/2020,spn03m,0.251882272,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,0.179088295,1698.312,3.5,3.5,14,9,1.25,250000,200000,3.5
12/05/2020,bm15,15.08555784,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,10.72583162,1698.312,8.13,8.12576,14,9,7.847,5492900,700000,8.3
12/05/2020,bm30,28.00273785,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,19.90994661,1698.312,8.25,8.24104,14,9,8.866,2659800,300000,8.4
12/05/2020,bm05,5.086926762,0.711,0.177,27.57,61.6,100.236,1.215172877,8.298086606,14895,0.112,1697.93,2.67,0.534,0.065,205.33,8.231067,3.616804928,1698.312,7.57,7.56999,14,9,1.897277778,17075500,9000000,7.49
02/06/2020,bm20,19.86310746,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,13.10965092,1554.6261,8.32,8.31748,21,10,5.37,4027500,750000,7.72
02/06/2020,spn12m,0.996577687,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,0.657741273,1554.6261,3.9,3.86667,21,10,1,150000,150000,3.75
02/06/2020,bm30,27.94524298,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,18.44386037,1554.6261,8.4,8.37802,21,10,8.52375,3409500,400000,7.93
02/06/2020,bm05,5.029431896,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,3.319425051,1554.6261,7.49,7.4829,21,10,3.204333333,29800300,9300000,6.65
02/06/2020,bm15,15.02806297,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,9.91852156,1554.6261,8.3,8.28463,21,10,3.865538462,5025200,1300000,7.68
02/06/2020,bm10,10.28062971,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,6.785215609,1554.6261,8.09,8.07368,21,10,4.166164384,30413000,7300000,7.22
02/06/2020,spn03m,0.249144422,0.66,0.158,28.23,55.07,97.83,-0.177960301,6.509240246,14610,0.135,1739.55,2.19,0.502,0.023,165.945,7.579277,0.164435319,1554.6261,3.5,3.489,21,10,1.15,920000,800000,3.25
16/06/2020,bm05,4.991101985,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,3.603575633,1998.296,6.65,6.6315,14,11,3.183544304,25150000,7900000,6.73
16/06/2020,spn03m,0.210814511,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,0.152208077,1998.296,3.25,3.25,14,11,1,150000,150000,3.2
16/06/2020,bm10,10.24229979,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,7.394940448,1998.296,7.22,7.20091,14,11,5.605375,44843000,8000000,7.14
16/06/2020,bm30,27.90691307,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,20.14879124,1998.296,7.93,7.92171,14,11,4.483393939,7397600,1650000,7.77
16/06/2020,bm15,14.98973306,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,10.82258727,1998.296,7.68,7.66831,14,11,3.618255814,15558500,4300000,7.65
16/06/2020,bm20,19.82477755,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,14.31348939,1998.296,7.72,7.70979,14,11,4.963953488,10672500,2150000,7.66
16/06/2020,spn12m,0.958247775,0.722,0.191,34.4,58.09,96.706,1.714488133,7.941905774,14115,0.164,1725.16,2.19,0.531,0.027,138.96,7.472018,0.691854894,1998.296,3.75,3.75,14,11,7.5,1500000,200000,3.74
30/06/2020,bm15,14.95140315,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,9.329675566,1683.0688,7.65,7.63638,14,12,2.431936508,7660600,3150000,7.63
30/06/2020,bm20,19.78644764,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,12.34674333,1683.0688,7.66,7.64809,14,12,2.549255814,5480900,2150000,7.65
30/06/2020,bm10,10.20396988,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,6.367277205,1683.0688,7.14,7.11346,14,12,5.300291971,36307000,6850000,7.2
30/06/2020,bm30,27.86858316,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,17.38999589,1683.0688,7.77,7.76979,14,12,2.575214286,3605300,1400000,7.75
30/06/2020,bm05,4.952772074,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,3.090529774,1683.0688,6.73,6.6793,14,12,4.66199095,30909000,6630000,6.52
30/06/2020,spn12m,0.996577687,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,0.621864477,1683.0688,3.74,3.73125,14,12,2.6875,860000,320000,3.8
30/06/2020,spn03m,0.249144422,0.624,0.15,31.78,52.96,97.536,1.607581608,7.455247455,14245,0.131,1772.82,1.96,0.474,0.019,135.925,7.413636,0.155466119,1683.0688,3.2,,14,12,4.483393939,0,,0
14/07/2020,spn12m,0.785763176,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,0.486387406,1595.0145,3.8,3.76688,14,13,1.71875,1100000,640000,3.8
14/07/2020,bm15,14.91307324,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,9.231192336,1595.0145,7.63,7.61908,14,13,2.848393443,8687600,3050000,7.56
14/07/2020,bm30,27.83025325,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,17.22692676,1595.0145,7.75,7.75,14,13,3.3132,5798100,1750000,7.65
14/07/2020,bm10,10.16563997,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,6.292531141,1595.0145,7.2,7.18933,14,13,4.33883549,23473100,5410000,7.05
14/07/2020,bm20,19.74811773,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,12.22408487,1595.0145,7.65,7.63903,14,13,2.235466667,5029800,2250000,7.58
14/07/2020,spn03m,0.249144422,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,0.154220397,1595.0145,0,,14,13,2.575214286,0,,3.65
14/07/2020,bm05,4.914442163,0.619,0.154,32.19,49.55,96.464,1.05372617,7.057192374,14425,0.131,1802.76,1.96,0.465,0.023,122.92,7.292744,3.042039699,1595.0145,6.52,6.51062,14,13,3.776216216,27944000,7400000,6.3
28/07/2020,bm30,27.79192334,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,17.11982478,1054.1714,7.65,7.63939,14,14,2.766275862,4011100,1450000,7.46
28/07/2020,spn12m,0.747433265,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,0.460418891,1054.1714,3.8,,14,14,0,1750000,0,3.8
28/07/2020,bm10,10.12731006,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,6.238422997,1054.1714,7.05,7.04768,14,14,2.294666667,15489000,6750000,6.81
28/07/2020,bm15,14.87474333,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,9.162841891,1054.1714,7.56,7.54382,14,14,2.442459459,9037100,3700000,7.29
28/07/2020,bm05,4.876112252,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,3.003685147,1054.1714,6.3,6.28603,14,14,3.118757764,25106000,8050000,5.96
28/07/2020,spn03m,0.249144422,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,0.153472964,1054.1714,3.65,,14,14,0,300000,0,3.5
28/07/2020,bm20,19.70978782,0.616,0.152,24.74,42.61,93.668,0.660474716,6.370829033,14535,0.099,1942.24,1.96,0.464,0.053,117.525,7.120467,12.1412293,1054.1714,7.58,7.56444,14,14,2.66804878,5469500,2050000,7.41
11/08/2020,bm30,27.75359343,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,16.01382341,934.1073,7.46,7.45291,14,15,4.195111111,11326800,2700000,7.43
11/08/2020,bm20,19.67145791,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,11.35043121,934.1073,7.41,7.40073,14,15,3.111884615,8090900,2600000,7.37
11/08/2020,bm05,5.67008898,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,3.271641341,934.1073,5.96,5.94407,14,15,2.420914127,17479000,7220000,5.84
11/08/2020,spn03m,0.246406571,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,0.142176591,934.1073,3.5,3.48286,14,15,0,800000,280000,3.3
11/08/2020,bm10,10.50787132,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,6.063041752,934.1073,6.81,6.81,14,15,4.495789474,21355000,4750000,6.76
11/08/2020,spn12m,0.996577687,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,0.575025325,934.1073,3.8,3.7444,14,15,0,3440000,1000000,3.65
11/08/2020,bm15,14.83641342,0.577,0.132,22.13,42.21,93.582,1.283451666,6.581103222,14648,0.095,2027.34,1.54,0.445,0.037,108.67,6.988726,8.560610543,934.1073,7.29,7.28099,14,15,2.982289855,10288900,3450000,7.23
25/08/2020,spn12m,0.76659822,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,0.502121834,1036.4021,3.65,3.6,14,16,8.98,8980000,1000000,3.48
25/08/2020,bm20,19.63312799,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,12.85969883,1036.4021,7.37,7.36981,14,16,2.97144186,6388600,2150000,7.28
25/08/2020,spn03m,0.249144422,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,0.163189596,1036.4021,3.3,3.25,14,16,10.86666667,3260000,300000,3.25
25/08/2020,bm30,27.71526352,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,18.15349761,1036.4021,7.43,7.42014,14,16,4.337277778,7807100,1800000,7.35
25/08/2020,bm10,10.46954141,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,6.857549624,1036.4021,6.76,6.75991,14,16,4.292072464,29615300,6900000,6.47
25/08/2020,bm05,5.631759069,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,3.68880219,1036.4021,5.84,5.82712,14,16,5.683218543,42908300,7550000,5.45
25/08/2020,bm15,14.7980835,0.655,0.153,22.37,46.33,93.298,-0.143139527,4.307818145,14671,0.09,1928.88,1.54,0.502,0.063,98.565,6.917986,9.692744693,1036.4021,7.23,7.22988,14,16,3.064956522,7049400,2300000,7.22
08/09/2020,bm05,5.593429158,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,4.021675565,1446.48,5.45,5.41474,14,17,3.659012195,30003900,8200000,5.47
08/09/2020,bm20,19.59479808,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,14.08865982,1446.48,7.28,7.27987,14,17,3.901333333,7022400,1800000,7.42
08/09/2020,spn03m,0.246406571,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,0.177166325,1446.48,3.25,3.2112,14,17,4.105,4105000,1000000,3.3
08/09/2020,bm10,10.4312115,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,7.500041069,1446.48,6.47,6.46927,14,17,2.881028571,15125400,5250000,6.75
08/09/2020,bm15,14.75975359,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,10.61226283,1446.48,7.22,7.21965,14,17,5.732705882,4872800,850000,7.39
08/09/2020,spn12m,0.996577687,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,0.716539357,1446.48,3.48,3.476,14,17,8.28,8280000,1000000,3.5
08/09/2020,bm30,27.67693361,0.719,0.145,30.75,47.04,92.719,0.481682497,4.789687924,14740,0.107,1933.64,1.32,0.574,0.038,88.89,7.005126,19.89971527,1446.48,7.35,7.34496,14,17,2.292179487,8939500,3900000,7.44
22/09/2020,bm10,10.39288159,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,6.932052021,1073.1414,6.75,6.73588,14,18,1.660952381,12208000,7350000,6.8
22/09/2020,spn03m,0.246406571,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,0.164353183,1073.1414,3.3,3.1562,14,18,2.6,2600000,1000000,3.1
22/09/2020,bm05,5.555099247,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,3.705251198,1073.1414,5.47,5.41915,14,18,1.668815789,12683000,7600000,5.52
22/09/2020,bm30,27.6386037,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,18.43494867,1073.1414,7.44,,14,18,2.461075269,4962300,,7.42
22/09/2020,bm15,14.72142368,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,9.819189595,1073.1414,7.39,7.38385,14,18,3.088392157,7875400,2550000,7.36
22/09/2020,spn12m,0.76659822,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,0.511321013,1073.1414,3.5,3.4,14,18,3.79,7580000,2000000,3.3
22/09/2020,bm20,19.55646817,0.667,0.139,27.78,38.63,93.656,0.959183673,5.428571429,14700,0.085,1912.51,1.32,0.528,0.054,108.08,7.065594,13.04416427,1073.1414,7.42,7.41964,14,18,2.9032,4354800,1500000,7.41
06/10/2020,spn12m,0.996577687,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,0.780320329,1113.0876,3.3,3.29943,14,19,2.80952381,5900000,2100000,3.3
06/10/2020,bm30,27.60027379,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,21.61101438,1113.0876,7.42,7.4199,14,19,7.8392,3919600,500000,7.43
06/10/2020,bm20,19.51813826,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,15.28270226,1113.0876,7.41,7.40996,14,19,2.414653846,6278100,2600000,7.4
06/10/2020,bm10,10.35455168,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,8.107613965,1113.0876,6.8,6.79999,14,19,2.149915966,12792000,5950000,6.82
06/10/2020,bm15,14.68309377,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,11.49686242,1113.0876,7.36,7.35995,14,19,1.558315789,10362800,6650000,7.39
06/10/2020,bm05,5.516769336,0.783,0.148,27.96,39.81,93.513,-0.547297297,3.905405405,14800,0.09,1913.53,1.42,0.635,0.058,108.395,7.030048,4.31963039,1113.0876,5.52,5.51966,14,19,1.4365625,4597000,3200000,5.67
